dni,sueldo_hora,cci,numero_celular,horas_semanales_trabajo,esta_activo
95356800,46.3,22464538821486950711,931680878,49,True
47798698,84.9,66888063700037198018,743511811,32,True
92797986,35.2,45883347270945098240,571866144,46,True
22738982,40.2,30617858064844482186,466664023,4,True
37487492,90.8,17467133955874986638,764684735,16,True
14358973,82.9,68798201458617290433,633742538,40,True
79524120,55.5,77464648155543391719,515333420,39,True
14807073,64.2,32697651782007650900,790520608,2,True
30752261,77.9,24695795819850653427,229639291,53,True
18352076,47.6,79887738579033689038,713648739,60,True
20363468,96.8,80583382943612720095,986068969,55,True
95184223,71.1,40708214231003262370,634078172,22,True
37744673,85.8,83319131527362651681,497629596,56,True
41961713,64.9,63007715843860836946,664472342,21,True
15287330,93.1,70992768137482439562,367869328,11,True
97474155,5.1,77175393595257657353,838882186,52,True
52739544,74.5,96161646376225907642,982151710,51,True
81307117,36.5,74622836853772199274,367922397,57,True
26852428,29.4,32778812631411536871,268774816,12,True
94922812,10.3,28698696587040400786,965634996,1,True
28516628,8.6,49750340215920887923,591290441,53,True
26363724,85.9,55953108881712294916,692882631,21,True
72653660,10.7,23313020597939196342,793609975,52,True
58137773,99.0,67412436638049189109,658510159,45,True
39873154,18.5,02429310323632742128,458712768,38,True
43309813,71.4,51598706353619542750,524109272,55,True
51261357,65.9,87524722586991270863,738334118,35,True
79686003,59.4,71034868556581697159,923158879,2,True
39108051,10.7,79059279389367070464,465115658,7,True
39782623,60.8,99930205775266944771,336880475,26,True
14421650,79.7,14911115923405649687,589666112,7,True
27211812,36.4,21863271274352246570,218848459,26,True
19971288,46.7,29218916094981187968,333098781,36,True
89905846,62.9,03137768160388203035,767112781,31,True
57710280,63.6,55069456167816184752,556264555,7,True
38439066,18.0,79367675924531830281,326746828,35,True
46785958,70.9,08366247780677013694,625034035,58,True
73673639,3.8,77373665590699391396,420442330,12,True
72164684,67.8,15812882587193482179,237933572,15,True
31741092,24.4,90110312445208308835,964936473,3,True
82559360,26.4,04717221627408925558,377035701,56,True
23460985,48.9,84680248168236416466,511174451,6,True
16295090,21.1,13015913576638429087,734933097,7,True
38981446,21.5,83015530987861698012,914913035,19,True
66603752,12.6,34420927340309844168,969671718,21,True
85135766,39.3,47400879711041125791,512621612,28,True
98415978,72.8,39357978470740139770,241252858,51,True
40649426,91.9,78686635616813130460,551677536,51,True
43097029,85.1,33976001281236974604,463490862,1,True
10478866,67.1,53775612039081389873,477764133,18,True
56752299,56.3,27827460970619911288,957894199,28,True
40292370,17.3,52317989466316845050,431555128,6,True
64819270,31.8,10675590902959133710,964763355,12,True
13550954,97.6,58856504638611581631,935713898,54,True
79058497,43.5,41055759796054027463,772753239,43,True
57601737,41.0,34129042447410874068,682192083,18,True
21489025,67.1,77957672635282856263,715371047,35,True
56169570,86.3,80338269816573703855,985811863,33,True
36536173,88.2,87122482438919719082,541926730,11,True
54775902,56.1,34989717692162187818,248019256,16,True
12023052,40.4,17318700430405713629,764578781,38,True
30711905,79.3,96186322525686933226,969777208,45,True
45908077,10.1,99073843293213406119,951126573,28,True
38162720,48.0,49977090068208578429,575215099,15,True
39269821,21.1,09676367680558545391,348455447,6,True
44267822,46.2,31304743166442247120,964085098,25,True
41817402,9.3,17165562362519943535,562463751,55,True
59069918,51.7,27935492271081450290,731661078,51,True
13843008,50.4,03308206774484171529,744896592,24,True
21050925,29.9,78547713342077189289,995740284,2,True
64837649,3.8,21167654150231399336,614371418,6,True
68905692,59.2,63192563439821416055,329746450,40,True
59277488,32.9,09788962226564473756,624760436,46,True
71253902,11.6,78906489610424758986,851451720,21,True
74881160,30.0,95352663740589493652,784015055,36,True
34567345,77.1,63372934010562986526,244587887,17,True
79049487,44.4,80626762424257912843,682980697,37,True
59101759,69.1,79913528243079360833,649774557,15,True
67665595,21.3,42430156402887372404,730922756,46,True
81250236,22.3,67168909321029919301,636298149,15,True
71907897,86.6,39857641063970900932,243352491,60,True
78219628,99.5,47764709223707803103,311415498,19,True
28184755,76.0,23545229362685021021,327414549,53,True
84769349,84.6,25633095432942380114,393705965,13,True
13857309,45.9,34966842910235961597,840586661,16,True
26051708,2.1,34947287675367309295,848999415,54,True
82100853,87.1,90878044030788067860,833751610,45,True
47056591,44.5,17107978306063226607,976558822,50,True
30522272,96.5,03238669054267125692,451106677,19,True
75947280,24.9,42148421196118793404,851657140,42,True
34021249,96.3,50614806631245976790,866170507,16,True
17723119,78.8,57238636981111219493,918867848,15,True
82332467,35.9,79959191087074652659,828133318,45,True
47320213,45.7,68139314141986186760,890061187,25,True
86607118,56.7,22489632592694124569,333033036,13,True
43949475,48.6,00788081794682311117,364220746,2,True
45165570,24.3,37367314799003280928,280803006,5,True
10317385,14.2,24846093505521968795,377659652,51,True
40708051,97.2,54577741697519805983,490550275,16,True
36923698,69.3,79904947422037081810,438441722,55,True
40936949,32.5,67431033394047339272,813893023,22,True
18543270,32.4,80714609713180510575,479909497,56,True
31627953,48.2,40943972705343390467,679970385,26,True
70829877,32.8,49254995562523917663,497372866,35,True
51825725,90.5,33427897280330467914,813106132,6,True
68334663,79.7,24839820197565023814,336111988,27,True
53817409,33.5,92664159593153726463,221824171,52,True
65710567,2.2,95522435730145884586,663219766,43,True
67277801,60.5,85818270741796350769,211964115,44,True
92507674,49.3,18378867952446375818,285888888,30,True
41214083,18.7,35299647565927445564,846488369,41,True
92836454,28.3,56274327866279528211,850047468,60,True
34082228,96.4,28366909416052146325,484913699,35,True
92365021,93.2,15576437208607706063,274587517,6,True
41095606,1.8,99991155168626831549,959477450,51,True
60813466,53.7,92258689212015280739,253218830,22,True
68301734,55.2,32613058890764879354,698433777,60,True
47840748,98.4,60618201709217204785,596556917,45,True
76953913,81.9,25963695210491812843,244547829,2,True
31825663,89.9,66347017643424793229,228292897,12,True
30603287,71.8,50935199370228995826,417400034,43,True
19240089,35.4,05815408713670502827,321641601,47,True
70755144,24.4,69146527864684821452,896796358,55,True
13538644,80.5,25103850255255350437,917731365,3,True
92051119,56.7,24553557921318625109,880907768,6,True
46207331,98.0,41332975227603066152,916362475,6,True
75845137,97.3,79995429843399599776,797887778,60,True
93463400,68.4,00641266986075800210,692555309,24,True
42389952,63.6,75767278923424298016,721736620,22,True
91589835,41.3,56771089679414670024,336154913,37,True
42489792,31.8,18639727249654777173,291984794,2,True
12908074,19.1,94195887828735913536,435026623,50,True
80804382,38.7,05429551227343026643,326408901,23,True
72175754,4.7,02937198092526690953,526836814,12,True
84379547,69.4,72106573934970294788,429308129,55,True
80552869,87.9,81469865518184883581,257894685,12,True
72174226,86.5,75569463346103295946,674205868,48,True
85970470,13.7,73768491584550597405,470309968,17,True
84223923,87.4,24238311124065572605,356443433,47,True
21008217,5.8,18907568987096713137,247452662,39,True
54993366,94.4,56610114438095603114,388621363,39,True
65058026,53.4,24322344258651442124,649862842,28,True
85559651,32.6,36823760607866270437,447446867,34,True
26422910,57.4,72166678905191171615,759998498,43,True
97658252,49.4,66217429081270158109,380885308,51,True
44041279,32.7,34197777936639982337,924707413,11,True
25764503,13.6,45958275867061377649,721522801,5,True
18537049,16.7,70087181589526002002,727354808,39,True
10182520,70.0,46740281552756326078,937263291,5,True
21049660,93.8,24900256955378164672,937748271,8,True
46575442,93.7,11050850891325018055,726055825,25,True
77227444,20.4,04962059643854894230,310859804,11,True
76102997,46.6,45266214988415797767,216732977,44,True
81346430,50.8,86935835783977660561,257236799,42,True
77192065,61.0,44488425145774662723,287908802,43,True
70764091,37.5,74708264155820230924,482234780,28,True
73543908,24.6,38093167125959023197,720926785,21,True
86045115,68.5,33123971695571662832,475066753,21,True
45091498,59.6,70721442698876676795,864575348,4,True
75753570,1.7,08784277664568544369,334917981,52,True
57914242,68.0,84766057223904005939,810272220,16,True
20350369,12.2,70088990975330800403,972145891,53,True
76068966,16.5,91535970499383178849,558843789,10,True
13273954,40.1,82067519872622543237,234698397,16,True
16794170,91.6,62567363209850935249,225980954,8,True
65954727,7.1,02546015692183045170,984163079,44,True
93025150,10.9,51604700308413912081,677093672,37,True
18138892,3.6,72001521347742184654,490522787,7,True
78692153,52.5,42317235185179497611,594407383,28,True
93211689,78.8,22349700314878604173,783132080,37,True
24921470,5.9,17370673762663443942,564800967,7,True
45431816,43.3,11774923326502085178,329062991,26,True
70846699,0.3,47834101511385664920,299173829,36,True
90960822,78.9,51422211683853002405,676903530,35,True
37092595,35.3,25950050345781948466,833237499,53,True
96327873,80.2,29474061684935482709,253329919,13,True
47520312,50.8,45257034122338580875,469367693,49,True
30389103,49.5,18591459593724775335,322791651,34,True
83848135,3.4,36053573746668426668,310126590,46,True
53952574,94.5,52928074313606757226,429284957,49,True
52019198,50.4,16647900150477865508,739119476,32,True
34817035,16.0,49314428304917012855,367827014,12,True
28298596,78.1,56027966605917318953,287463622,52,True
72613007,38.2,57133365854881200583,929363968,41,True
39410541,55.4,09785283615634974463,531312516,5,True
45043632,91.2,46555341526330803015,656560811,9,True
30626135,54.9,93361972825270493181,479689111,54,True
68972975,6.4,28320573055694203416,444920631,35,True
51023798,63.1,33531530458830190979,857825873,33,True
39671957,68.1,26073284121024542136,244448171,19,True
48180892,26.2,51373871933463136696,497351046,5,True
74114808,66.1,74947235920294474360,619098467,8,True
31597010,90.9,88277931918145428266,267359134,21,True
61317660,0.1,72829941751439290889,214365325,34,True
35100637,76.8,71457264826306440813,520435245,43,True
98608473,61.4,04454155269235234785,851604866,38,True
21662378,0.9,39041302645677300200,224502076,53,True
87056074,91.7,92544422449634296122,483009051,16,True
21021027,95.9,67254403113725713035,255335419,24,True
93657456,92.3,33765388495976945974,938958172,3,True
93231130,39.4,74039546241419896637,597645015,33,True
86073764,47.3,88125385270375191538,720937006,8,True
90452810,85.8,75532266394886014621,730394183,19,True
28395788,78.6,85516843941977551752,262514994,19,True
58537790,49.0,29968454512721532979,769673710,23,True
90021111,95.1,24503515201639361748,330915324,36,True
92809170,82.5,65634081625017534825,839685251,58,True
19055948,11.1,45446459333642661268,927922799,31,True
52122657,86.8,84641647939231776962,253664215,17,True
88563330,0.1,06158960894095932799,442078488,44,True
64974853,65.9,14137513336881588760,932029310,25,True
46245756,20.5,76801699668845892164,551114268,33,True
20217016,86.7,75736961946477408803,944898172,34,True
81697269,79.9,60057964042425133599,821288068,15,True
91299540,32.5,90332060381907903184,332062305,10,True
27824338,87.5,17043080269040074512,455697568,50,True
91860450,87.4,56039887644562871192,758063522,31,True
52811835,37.5,26986271461786896154,559274557,5,True
71301005,91.7,07650731105130146192,419359210,3,True
98497092,65.2,38094057505688548372,412331632,1,True
42856001,67.1,42494320430941095692,326557052,42,True
19849211,90.8,90829383431285217098,759153588,7,True
27713741,60.3,53169827815323486763,697349221,32,True
42037906,6.8,73592056948277689633,836852152,14,True
85394382,85.5,56824095089434746900,489723602,38,True
80953920,2.9,67178206327325685694,978340070,52,True
27079690,5.9,93003142826890362278,616605809,13,True
77630512,99.4,60764829534369183708,618966970,13,True
63315305,65.8,53903591638519889139,365592971,4,True
86439960,46.8,60064820946234052447,783194078,4,True
90178524,1.0,60743980416022085125,751663906,30,True
82564623,35.2,21440363104487523126,215210317,40,True
87677035,90.5,49461510999197117115,598646631,43,True
46375471,54.5,41363170638502373982,662699165,40,True
16740775,50.5,48625400981901933355,370057024,2,True
23516798,21.2,52455870629536581669,954708522,42,True
91299903,9.8,85757452285004293659,434096387,47,True
71792579,32.6,14230387287828052394,282869065,54,True
29179461,99.7,36562189907552148472,528062310,47,True
78446487,46.7,82488994320689023641,776990621,49,True
67859500,58.9,71270669862491342773,543552553,35,True
82719185,98.7,72147653843068904795,766289383,22,True
35054403,79.6,79034988387098682924,851656979,32,True
31918634,61.4,38828662006531937507,759076511,38,True
49711710,27.3,17311274136896324596,680591183,30,True
18489942,26.6,18346498196525350861,836755377,40,True
45538171,31.0,58787451991934172950,711590139,22,True
98451060,71.2,69282133332910003522,448811266,22,True
15809796,61.2,33809726936095313007,934219617,30,True
70441303,23.7,23187642181145579612,587147797,40,True
53768861,30.9,71353712546461102819,711474808,41,True
23754459,34.4,39237568877658169286,994399361,51,True
20966779,59.6,41738292766186882362,219906958,57,True
95743001,77.3,97263913263791422507,595117642,35,True
93148124,57.4,52285850749947980708,993834497,52,True
55215989,54.8,27916853011828448609,280951996,10,True
93920803,61.8,93842027504304394386,780376196,2,True
71349498,85.5,71256022732383952734,688485710,35,True
77841280,4.8,42757072682483797797,887084089,51,True
11903353,89.6,91753102072102180324,691591308,34,True
39168572,18.5,64831763439265878679,452023254,51,True
58806902,27.2,03305416790760727680,541761138,34,True
37457412,48.5,82695615009268729227,544071838,11,True
67859292,62.2,28023003626000467123,548155822,13,True
18397012,0.6,99040989219881011363,972215144,43,True
81188334,45.7,70819160350297766686,375410312,43,True
27556149,92.6,11582344044692653005,993949319,6,True
37214126,81.6,35569167630029248320,825262763,19,True
76601009,33.2,56437502177739762523,335780434,35,True
94214943,48.4,00611082986805719816,422884021,20,True
32540513,10.0,86550756641650173602,746058045,16,True
24603718,34.3,96069797367102917156,648620941,58,True
31302002,80.3,90360035338906063173,934464293,47,True
74835122,60.8,35209063382128264862,521557664,40,True
96469817,85.6,00245411996858638944,887770985,2,True
64712072,5.8,34172381288123878733,540570432,57,True
70627598,29.1,21650752116943772733,239052972,46,True
67707209,51.4,34826008978127960943,246710109,9,True
75641301,69.6,99779441015406712113,955918095,37,True
57531465,8.0,23787878679823697463,665800595,42,True
66512832,25.6,77480278984771235451,666749084,38,True
22050757,74.7,24308299329487580887,584444517,34,True
43009617,98.5,25820834943404356161,952117800,42,True
68890413,86.5,55423288244086241976,583172409,5,True
15566601,29.9,88525275065786123204,652786258,10,True
22051171,50.3,25928995106199348886,470675821,14,True
57335366,79.7,71329551665786874907,716812105,51,True
20918809,6.2,69047274805045747416,372570587,30,True
41060801,58.5,68920708334815175130,726223746,38,True
80062632,42.5,48952243529373190294,629455993,33,True
77787615,5.6,49936490819448131639,432431988,25,True
29648480,86.0,25656617342739223631,624562464,59,True
46334551,28.4,77516831828570991027,776219692,14,True
65351511,77.5,93515333010503096612,316097524,60,True
34570842,92.7,58383316061823916858,888713656,16,True
74965076,58.8,39082081063312886277,435439128,53,True
65254160,53.8,66970824968947549339,932647941,32,True
18236301,65.5,14563969876110561129,771233917,15,True
40369807,93.9,53922333487333442990,245453361,38,True
14424065,84.6,87824794535695731210,658373301,8,True
73424210,5.1,92095509767943445183,256554084,25,True
72555277,1.0,10509414053247177949,485937156,21,True
38994073,65.5,66364319780931397487,365498680,42,True
18953168,52.6,97069139128315063898,920841284,37,True
55069116,78.6,95268010426530307403,717902615,31,True
72822690,10.9,83664761701761884374,447720067,8,True
62412289,4.7,08498043613594482558,799353232,1,True
88829085,10.6,78193447104220807437,627143386,27,True
94262805,35.7,40235198409542230623,292309179,3,True
60031254,38.6,91236772885302878276,718846066,28,True
61590407,3.7,39262515681367661387,995596509,60,True
43627470,17.6,44841821669213706693,913674993,12,True
22532775,66.0,80080084269938967339,251514629,15,True
24114031,58.2,13245123511784827045,498041886,23,True
30942088,26.6,19999760205190384214,696904594,45,True
33374511,36.2,45077111885060085859,753856900,26,True
21874563,59.2,46512938856096263425,382503369,13,True
45790976,75.7,31410619661183185349,630957761,15,True
66354431,81.6,90384960656286083702,248942204,60,True
73139061,61.6,36538981712457432932,872343751,35,True
36206176,27.7,09077340625167253359,435792196,38,True
75838058,47.6,64413244295128449365,383386453,60,True
82803552,12.5,99041943484032609776,998976112,2,True
56597812,3.2,85153653712948018097,299083562,48,True
88878168,68.2,06666210529157826182,473744043,1,True
40270657,68.4,70895789994947332147,623618129,51,True
79353369,22.5,79677855006663737020,349203689,18,True
94197743,43.9,21065056966913882697,672271301,10,True
28178590,47.9,97497627271080383946,760630620,28,True
30264546,43.7,93875181330953442622,518330922,38,True
54575278,53.1,51299665780315527507,635224318,50,True
74411381,60.5,65268817351877645487,389933827,38,True
35417998,32.1,06722370869479317079,769724419,24,True
42387143,69.2,80406508657155128794,530326624,37,True
61576110,11.0,98617799676363144785,618516659,42,True
25737238,76.3,14832942461827088941,734826981,20,True
17209676,65.2,86543167739172740827,320352243,15,True
50996483,82.9,84591090779553683053,551751587,23,True
65551099,27.4,34633186927343957252,321093158,40,True
62588719,16.8,57147394432641684681,275105984,16,True
43425855,67.1,11174100426215519685,293552169,47,True
12810556,75.7,74593906987687247795,721053701,32,True
89862939,53.7,83363308134960518291,825177153,31,True
75830800,43.0,62982928301950775224,637000922,2,True
22794051,18.3,88846590546279797389,331543204,59,True
27132166,10.7,17149421500326571862,964595742,21,True
33321109,56.5,55942868680578199300,478679508,17,True
89483967,60.8,04189935567602595516,263426039,54,True
35033832,36.0,57541105340520184987,651187596,28,True
58684746,58.1,04759593746384673497,545844157,60,True
90048190,40.8,78884466356890497483,936743609,44,True
96681903,95.9,89051459016756740167,631319135,29,True
23397456,3.3,85603580764479244367,574617350,32,True
31423097,0.4,78512111408620981905,229762203,57,True
93971515,69.1,82377656880906535040,259995391,49,True
42169894,28.0,42612207891775007099,753444444,3,True
51819713,7.6,09469356317157571842,470609162,53,True
84328667,13.9,18537759719376099765,597391895,57,True
16356870,31.0,40746621773701068514,979085350,35,True
85099584,12.0,24550870310472299554,629424213,17,True
24819705,41.8,16572369245873020180,643773345,38,True
58542498,84.1,62738727121434654476,761840142,11,True
41950763,27.6,28632168875184179326,883527823,57,True
18918551,54.5,45987024259597189780,412147382,18,True
75853665,6.8,20928428205693193107,345197447,30,True
15753583,88.6,99084829873350654228,383478031,5,True
95376523,26.3,29838194337371135358,733873488,27,True
92974930,61.4,55567040567302371618,879790368,13,True
41623220,55.6,54214758582412314851,258842809,50,True
36096174,50.5,14865652810308915169,431454198,15,True
54779077,46.4,33130165384495638768,815835771,30,True
28399018,49.3,30402300055617373167,642298662,50,True
53798749,23.0,42040139825041292072,312623558,30,True
25994663,71.3,42586607186613693247,363515858,29,True
67004741,39.5,49982594834243742595,928289762,15,True
58594092,18.6,11867663667646335316,562567135,31,True
42584959,16.0,55949961599036584439,415337869,10,True
76736310,62.6,39059728841003802692,248786624,43,True
15359906,15.6,09884313381860382752,957707194,56,True
95645495,55.3,61405364173112981002,382490588,34,True
31511883,21.2,19814000593896184009,826326542,36,True
54126041,9.7,77527372717321467852,758100998,48,True
89809001,76.4,99959916354915871278,760609643,57,True
50033276,32.9,76422116716451230808,971279800,47,True
43050819,64.5,93696175462231870141,882377818,29,True
90445401,42.1,69009216354075607443,660895010,26,True
62221994,46.6,47380928153567266550,777328008,2,True
43398896,49.5,57227881656169321624,761266604,15,True
63734090,59.4,33793792573146889359,450159447,2,True
73797384,4.8,12069142761846816003,773131320,13,True
56361172,54.1,78866144694486255294,278357578,7,True
11180024,90.1,67836930724856619887,875270399,25,True
32650437,89.1,48793492482182860373,790002564,50,True
64452022,68.5,74367249440286387100,671977412,38,True
59030630,27.3,46979660623397843389,546269336,6,True
88955014,64.9,83102267038362058547,547789939,20,True
48855714,69.5,31824888562477295756,326817705,50,True
19938502,18.3,33266125895823731033,870484440,55,True
43885134,45.2,15116214617858308630,641954145,48,True
11447042,13.2,88345392485674148506,597050316,20,True
36416927,46.9,67614743465052913383,961487546,27,True
86008484,11.3,65381760253216741792,882116957,49,True
59457856,84.1,06764625500209313285,277398944,55,True
11698905,84.7,51013931584098347470,845765879,42,True
16012811,73.1,62841326044278766220,913433895,30,True
48187714,41.7,50442343001107103785,542906655,34,True
54725609,68.8,11515097189687667945,678094035,51,True
10853138,94.7,73254496480458747603,471622174,6,True
49077121,11.3,66147214967586004448,457293341,26,True
99568614,99.6,28860404227971094607,769372361,57,True
12638529,6.7,63993993203116677939,451694323,53,True
93015795,50.4,35349967124097398900,399233881,1,True
56207444,73.8,85383885449972498140,980891884,48,True
94665094,31.4,60451797489362655537,373018271,1,True
95592825,51.3,19624209437765284909,772897849,42,True
31431426,12.3,32668393389808598703,766728602,4,True
21217447,50.5,69261110467783671383,226188047,6,True
76468976,22.9,40981764324540349858,770928536,15,True
72354621,20.1,34521458854385540909,530566445,40,True
96239169,43.0,68276894362269834066,752675257,18,True
93574112,49.9,80414384701112479133,942205165,47,True
44257530,41.0,01216578746236937588,672400179,37,True
56868099,28.7,80901157848254163318,479504442,2,True
10828938,22.1,89221026559825496665,530199399,47,True
52319144,14.7,61432073454607193463,354013048,9,True
85790801,61.1,48677601205221137656,216225793,51,True
51260180,3.7,09408951683576763776,677119952,10,True
76284522,16.0,34747964677309191495,588566109,24,True
90098556,55.7,03284830541001499562,680403942,31,True
48248727,15.8,89701038781429267928,280774675,10,True
59859763,59.3,73056377411614492761,848663026,41,True
80381366,44.7,39823058705211988738,854748728,35,True
96114478,26.9,04840646766449080281,660151552,35,True
79083450,7.6,16738472532312877975,380177055,45,True
19958837,27.9,63751998339847575454,549511316,41,True
37364255,24.8,99101512311764130650,818517049,31,True
11814606,87.0,84382845096093385404,317353927,1,True
43767031,72.5,72724867307610547898,949488210,15,True
81578742,98.7,22967306064296981814,310879612,43,True
13536769,49.2,73837284820042749622,825993706,23,True
27385870,59.0,03896219362538767329,927732639,5,True
89294795,57.0,83529666983630715574,998878960,38,True
38213012,76.2,44428350105890685255,393352707,52,True
67702891,20.0,23358112331124468505,780364067,11,True
66075111,68.0,89613651608781969525,252456039,51,True
24283414,91.1,01410730067241630400,941026968,20,True
11916454,98.2,98205744551066552186,920252616,60,True
55310010,98.9,30611975734115629462,843231074,30,True
64754327,64.3,83334391626569462324,357120620,6,True
87336708,30.1,35584430696954166710,774729135,60,True
29519503,97.4,33253801531974528923,721500139,2,True
53040843,25.2,14325109868284944594,791787563,53,True
80917293,87.5,39464397581562521889,430409659,49,True
98254702,22.1,28250332977605004452,730256939,28,True
50213348,9.2,14131810636284039522,583340579,29,True
91316941,24.7,50405629997334160556,871257544,27,True
84374891,6.0,89384551572078456468,859315250,7,True
85300751,88.1,92235323968300677442,960224135,36,True
21467374,7.7,34363416303295388155,372303053,17,True
83095127,76.2,70189250336743156187,818502489,44,True
73544696,34.4,41920030947603951818,282397884,34,True
46427096,22.4,31486502156911263423,685844542,11,True
49826777,22.7,41841326514225502825,641864300,58,True
59242015,0.6,75291703233148592410,991018989,59,True
17615027,7.9,74305580066780219994,626190223,41,True
98484120,2.2,31776547620167153081,436380550,43,True
50216961,22.8,83941692962962434937,537348487,46,True
57652913,51.8,03144941284619995949,267247155,11,True
36877882,78.7,80164464630621339513,688675975,49,True
44093147,79.3,51536668477623679315,631123086,40,True
70666131,19.7,63301333792406273769,747943523,41,True
77593327,93.5,53846171655668357000,616576035,3,True
13065133,24.7,30977018143900078932,634670336,52,True
63001061,15.6,97359638442932081187,242291548,11,True
94426385,2.6,22243204039772508230,526930547,21,True
49315975,94.6,63298510225800795509,925051534,28,True
15447430,7.3,58489568994042274279,316416784,18,True
87061770,56.7,40826427664873758362,515691730,34,True
85936501,14.2,17683982621582458605,723718368,24,True
17654278,65.7,39648595622237879978,315700690,9,True
17873332,43.1,45926053929128299151,557015246,29,True
99956030,12.1,04847177814192423762,438154925,57,True
71816961,62.7,99452005926301530933,799707638,19,True
72048513,33.6,80345969677591962261,439874084,45,True
36218087,98.7,99274461001386519211,366253676,57,True
44426925,87.5,81024976413135133159,872260722,49,True
50722214,29.0,41627586050859925630,599930573,52,True
10597094,30.3,40443812029641028915,932948789,23,True
58667362,21.7,26974530669080014290,433656374,22,True
72865596,98.5,86873110707576326259,610985751,16,True
67993026,55.4,10045564954085545924,791057741,5,True
69840403,5.7,37292461045748740219,911544576,1,True
50634240,74.5,40356094448909838152,265721435,35,True
55266230,57.4,22065702927533361887,359155665,37,True
12348680,97.9,52425030865070094052,392597020,5,True
68576032,84.2,58669181508660935089,846582609,36,True
10790104,63.1,03897801702228225867,826460343,17,True
46496486,88.6,75323320673532081837,461249798,47,True
62553208,5.6,79323797598413120518,726282053,22,True
88387519,80.8,95655406492868711187,646251600,18,True
22722267,23.0,76412686386376202801,728208104,24,True
23725542,30.1,25150106202074805571,516562352,37,True
99584755,36.7,80777344662582212241,941367332,37,True
69092406,2.8,05168359899117769054,557464684,7,True
77259765,92.3,34055102431559859690,794839076,44,True
96604474,22.2,73792660686760155358,812434175,15,True
90878956,11.1,16915182038491146810,522404193,19,True
56812101,88.5,48576552615726337414,612019585,6,True
92018596,92.4,36311578299837832826,480459292,41,True
60872010,80.0,89055386776907577165,995730132,1,True
73670440,76.4,33198669876953469326,990935513,6,True
95929777,0.1,69458565216420149811,786328299,56,True
32713748,18.9,06933091671411927695,723303532,53,True
79178191,26.5,29618797251044987491,835745567,54,True
81978948,52.9,97473331781434087238,671337307,57,True
17376136,64.6,88759611312594014361,715879844,12,True
57532172,41.2,38595519102590257905,292709386,41,True
67484350,34.8,65123163930833948364,862451278,48,True
73849746,10.0,14068836895689437493,591983195,27,True
38131199,64.4,51632036358979345509,639014467,11,True
72248411,90.6,86291666913541272633,415586912,26,True
49379079,51.6,82498783760687096920,316534722,50,True
89969058,35.7,29060162019053306691,357345875,46,True
37879533,78.6,24962811278777799533,333795493,35,True
88461359,9.1,81252161853316962272,495070471,8,True
59469541,57.2,92439727660783378043,888876812,31,True
85566989,70.3,04811217571021629531,728820415,32,True
62366007,77.5,26869679340489115945,282430588,26,True
90902638,28.2,14183051924145977579,975828647,36,True
66881113,93.5,82055017365721464106,237598249,48,True
62144172,85.5,63214871372473814955,811565891,5,True
72664335,89.7,25558320203459021775,728589562,57,True
58937633,73.0,47494402135423966910,468709015,8,True
50131189,22.4,28414754270396602838,384840885,17,True
10291646,11.8,78006342794271834201,462648504,18,True
39504914,3.3,37002417819536852296,839910906,55,True
89198782,76.6,83022770596668447524,699542380,48,True
52170756,11.5,74635164249365151375,633451757,8,True
11556575,86.9,27045878903111610094,345910325,50,True
56068710,89.1,03993435085912246394,978970734,32,True
41000297,49.5,89130214466717249144,536828720,57,True
53915592,29.1,66114742640614168246,268129660,53,True
79784386,88.5,19632111253596969400,542752685,10,True
35709424,16.8,34799217409396737392,776644234,48,True
30543520,32.1,37492402773930490759,387830585,17,True
92327318,61.7,02463088078272684250,326443534,56,True
23861115,6.8,37634246375976834854,884443334,50,True
86149233,15.5,44315864722897004223,553168782,32,True
73523110,57.0,72535897897117915290,573167642,59,True
15162378,56.0,89306881090400528415,929780434,36,True
81994792,89.7,43265736101216031879,424009156,57,True
14446665,32.7,82234942916241995524,233460898,57,True
32985507,60.1,69846069393204562287,899624324,28,True
21787676,63.4,79350389520743564396,721504500,31,True
20366749,42.6,97127731989539998838,878723233,1,True
50703511,62.5,88714669743824429043,563320974,56,True
62838542,58.0,35484842487016768591,637613460,3,True
93742978,72.4,04834453180528817393,448747151,28,True
72098143,64.8,92842367078668971327,439775227,55,True
45021042,86.7,97553758761671889073,635110198,2,True
18967067,95.0,87590355141455669524,919600788,36,True
56857786,2.1,19910920332316889201,778910842,20,True
20593703,98.7,42208398829513416640,224181206,22,True
66410106,97.3,35212747375470158615,317909816,39,True
14141675,12.4,82786568247067172570,879852777,30,True
74988514,36.0,77544646650094495550,948783495,2,True
83172101,37.9,86717343261256452615,851401062,23,True
12459167,32.4,00054543797178276494,465446708,21,True
70457250,32.1,09504131522605602406,630532111,45,True
73929333,54.3,01065095312335840344,522068408,59,True
72470525,92.4,20448240249467979588,492165060,9,True
43984284,58.4,64521476899587998709,645086289,21,True
54515868,87.6,95818912746989676078,558372370,54,True
91151613,30.2,83032952376305263289,820443784,11,True
98829019,6.8,96884441897002236687,440601934,42,True
86899470,33.9,25967497702066783497,379582516,16,True
24065108,57.4,64515981951721676035,771617177,36,True
54782113,73.1,34393574397922262354,610075445,14,True
12458205,39.6,11176181630544043091,567669076,19,True
96836285,0.1,28245242549706219012,748585617,56,True
27156278,67.9,71039550689184309359,526747530,58,True
