dni,salon_nombre_seccion,sede_id
39045766,DarkTurquoise,1081
44243983,WhiteSmoke,799
69983046,HotPink,220
82647578,DarkSalmon,391
26428920,Fuchsia,200
65929045,DarkOliveGreen,619
90616703,ForestGreen,499
64338460,MediumOrchid,770
31073761,DarkBlue,1721
28869144,Indigo,1804
90059024,BlueViolet,434
44984260,Plum,483
74422343,SlateBlue,1179
32904354,IndianRed,394
22176276,Green,333
20985846,RosyBrown,1645
50004244,GhostWhite,391
85992935,Teal,90
47860708,DarkGray,123
77262879,MediumAquaMarine,1976
75241465,LightCoral,837
38799428,LemonChiffon,332
19486884,AliceBlue,1252
98005138,Coral,97
75083721,DarkSlateGray,124
68617081,LightYellow,831
99039323,Violet,427
34138642,Fuchsia,334
29432060,Navy,650
66678444,PapayaWhip,570
70169082,Tan,1978
66238923,SteelBlue,1320
43092604,CadetBlue,795
39675958,BlanchedAlmond,1006
81417544,HotPink,704
89784429,LightGreen,1206
76960776,Navy,1000
44286373,Indigo,1938
93798060,CornflowerBlue,1959
70046411,ForestGreen,1922
82360760,SeaGreen,278
61297991,LightSkyBlue,1276
55186732,LightGreen,1556
92555329,SpringGreen,905
89790563,DarkKhaki,571
82344434,SteelBlue,165
79743891,LimeGreen,86
13635012,PowderBlue,788
67447097,WhiteSmoke,128
76251728,MediumBlue,1436
89814561,BlueViolet,1857
34874166,YellowGreen,281
38825271,LavenderBlush,1338
57084313,DarkSlateBlue,847
85875558,MistyRose,1456
18981883,SeaShell,946
14006355,MediumVioletRed,563
83106028,SeaGreen,1567
69832175,DeepSkyBlue,827
30069365,GhostWhite,1814
53217591,DarkCyan,1966
70851667,Thistle,1710
49755198,SteelBlue,1454
47652289,Navy,195
61523861,CadetBlue,929
48921213,HotPink,838
66355341,PaleTurquoise,811
69108249,Fuchsia,818
75284405,DodgerBlue,1363
14359870,DeepPink,1467
31377074,GreenYellow,1670
74229204,DarkOliveGreen,1237
67073133,Moccasin,1923
35596221,DarkSeaGreen,982
84705341,GoldenRod,1383
98888645,OrangeRed,250
57081626,YellowGreen,1570
29424335,BlanchedAlmond,551
27394245,Teal,1863
93440047,LawnGreen,791
81657119,DarkViolet,1336
97859481,Blue,300
10280398,Thistle,555
83007578,DarkOrange,474
10441932,BlueViolet,1991
53355419,MintCream,35
68401541,Wheat,1788
71246071,Brown,1571
22857521,CadetBlue,124
23299263,PowderBlue,1272
93872626,WhiteSmoke,612
38740969,GhostWhite,1948
12496557,HotPink,33
15528669,Crimson,939
19989795,Coral,715
43349924,DodgerBlue,558
72805323,AntiqueWhite,88
91270886,RosyBrown,169
18620302,DarkOrange,1763
47493321,DarkBlue,1534
48133879,DarkSlateBlue,1331
66504822,LightSlateGray,508
54682365,DarkOrchid,226
19312832,Gold,1346
60403492,PapayaWhip,1188
71039525,SandyBrown,830
22605022,Aqua,1771
13665460,MintCream,1324
28021411,Wheat,633
29003225,DarkOliveGreen,782
92532191,NavajoWhite,1896
58656068,SlateGray,81
91458148,Sienna,1194
48772783,Ivory,557
17306177,SkyBlue,962
35781863,BlanchedAlmond,1974
69660198,Orchid,1368
41582136,Azure,115
30608697,LimeGreen,704
80774956,DarkOrange,958
81625962,Cyan,1059
93288995,Purple,360
45150857,DarkSeaGreen,311
97115270,Orchid,1718
88590578,Lime,286
75424409,Salmon,38
39201411,DarkViolet,665
86570572,MediumVioletRed,1181
51974284,HoneyDew,1553
10407343,Indigo,812
81345686,Khaki,295
50266571,Gainsboro,1376
76200783,YellowGreen,1838
27889031,SandyBrown,964
13229570,Lavender,301
14860555,HotPink,1456
61151964,Plum,430
53711868,Purple,1649
17096461,MediumPurple,714
54662820,DarkSeaGreen,1600
62815453,RosyBrown,1592
42668191,PapayaWhip,1672
57242351,Chartreuse,263
48487965,Wheat,1117
64261971,BurlyWood,1563
91572345,Orange,459
82237515,Pink,810
64172435,Tomato,693
66443350,LightBlue,1789
78984930,HotPink,1806
27711857,Coral,44
16384220,DarkSlateGray,71
22534505,IndianRed,691
52310020,CornflowerBlue,617
66107862,IndianRed,1630
82891283,LightPink,1512
56822907,Indigo,7
83767922,DarkOliveGreen,111
95805955,DarkGreen,553
48786974,CadetBlue,1681
17995181,Lime,770
13911054,Aquamarine,1791
85513884,BurlyWood,758
37140270,Pink,5
26094983,DarkTurquoise,1862
22125028,Khaki,779
63645054,LightBlue,984
53116059,DeepSkyBlue,1929
20549528,MediumPurple,848
80536716,Salmon,1461
63837656,MediumSeaGreen,1575
86703214,LawnGreen,954
52626085,Plum,914
85216035,DarkBlue,58
78903927,Peru,1617
51500143,Sienna,1812
19038508,GhostWhite,822
85533308,Teal,521
82172005,Beige,268
44565155,DarkKhaki,868
77718206,Green,1703
77685975,PaleGreen,65
76663507,DarkTurquoise,707
55286010,PeachPuff,1916
64600936,GoldenRod,391
66726918,MintCream,198
95848177,WhiteSmoke,1364
34097040,Cyan,1677
92713911,OliveDrab,1960
18713849,DarkBlue,1347
24318247,Cornsilk,725
65835530,Crimson,1691
46073826,LightGoldenRodYellow,1416
57150417,MediumPurple,43
92642881,LightBlue,179
54583277,RosyBrown,921
94149830,YellowGreen,1517
98696864,DarkViolet,1283
83964743,MediumSpringGreen,706
35836695,CadetBlue,1226
54905338,FloralWhite,1616
46919176,Yellow,1924
26673707,MediumVioletRed,1799
68739027,Khaki,913
63567135,Sienna,68
69254764,LawnGreen,149
28549327,LightSkyBlue,1357
50907909,LightCyan,1589
32786419,HotPink,1135
81288012,Fuchsia,1115
23002436,MediumBlue,578
89639827,LightSeaGreen,1633
94249358,Turquoise,1035
29719958,Sienna,1007
69377008,MediumPurple,1332
41458605,MidnightBlue,1080
45867104,Ivory,1309
80751328,Wheat,1735
89390307,Blue,1536
34462757,Thistle,852
40303640,CadetBlue,71
70523468,MediumSlateBlue,1291
29512768,LightGray,760
25031855,PaleGreen,199
41380125,Crimson,886
48777209,Purple,173
88539654,Navy,276
80103017,LightGray,1699
83669997,PaleVioletRed,1688
14682346,LavenderBlush,1769
65072952,SteelBlue,946
48821054,Purple,1112
29530054,LightSlateGray,455
51103447,DarkOrchid,173
56432880,LightBlue,313
49065651,DeepSkyBlue,1258
89676878,WhiteSmoke,909
65644172,LightSteelBlue,1898
16893319,Snow,8
40754706,Violet,1342
69304383,MediumSlateBlue,136
93783447,Tomato,156
17978784,WhiteSmoke,1848
70175407,Coral,1951
25185434,SlateBlue,939
79256851,MediumAquaMarine,797
95073540,DarkOliveGreen,1668
46136228,Lavender,1053
89564796,AntiqueWhite,1324
76412186,Green,93
34221773,Wheat,930
71586477,FireBrick,351
45292318,Tomato,506
79128931,OrangeRed,1620
70881731,Black,1651
39177894,LightYellow,591
56348727,Chartreuse,426
31078065,SlateGray,378
10771231,PaleGreen,333
20764237,CornflowerBlue,430
85871150,DarkSlateBlue,473
31820225,SkyBlue,1259
71160051,MediumVioletRed,189
27080351,Chartreuse,1365
38656375,PapayaWhip,330
21135434,GhostWhite,1440
68885084,DarkGray,1172
27430459,SteelBlue,1080
14981509,LightSalmon,919
70110765,Lavender,248
54586601,Turquoise,364
87778033,PaleTurquoise,1376
73857024,DarkGreen,1305
43294283,Purple,1596
43900157,SkyBlue,104
17779233,GreenYellow,1646
16231988,MediumBlue,257
62048020,DarkKhaki,331
81268479,MediumSpringGreen,1324
12275071,Tomato,640
96394454,DarkOrange,100
85836536,Peru,1430
76622158,OrangeRed,1165
25819013,LightCoral,142
11263547,Ivory,988
54822533,DarkOrange,1039
76104889,DarkSlateBlue,607
12953554,SteelBlue,275
70790004,LightPink,1459
55675115,Ivory,1927
51176389,LightSteelBlue,1227
42481940,LightGoldenRodYellow,1229
84962948,SeaShell,1056
99805198,DeepPink,1227
98794184,Chartreuse,1849
80799996,LightPink,1809
21107351,Chocolate,1418
42176245,FloralWhite,1429
13450262,Violet,1021
31246319,White,524
50705878,DeepSkyBlue,1876
19635432,Black,980
64832486,Crimson,1854
86328488,Maroon,228
15579347,DarkOliveGreen,1347
96681605,AntiqueWhite,1003
61312571,Snow,626
19039559,NavajoWhite,1522
37491677,White,1463
44270010,Ivory,183
20610256,DarkGreen,1789
25143115,FloralWhite,1779
91629501,MediumPurple,1145
99188362,Khaki,1076
86390042,MidnightBlue,893
44885165,Linen,463
77709724,DarkRed,1604
69393200,Ivory,1122
82583287,DarkGray,501
20459997,DimGray,494
60593848,NavajoWhite,1872
38480665,LightGray,573
44136990,MediumSlateBlue,1104
30897964,CornflowerBlue,109
79888068,Maroon,1517
33495310,DarkKhaki,1754
35040568,LightYellow,1209
60042764,DodgerBlue,318
61801629,Navy,89
43051884,Teal,818
94543583,Aquamarine,933
46893574,Orange,1240
37497008,Coral,825
28547624,Chocolate,1552
97693098,GreenYellow,975
95837681,LightSalmon,1537
47966232,MediumTurquoise,1942
33510849,Cyan,1974
84964338,LightCyan,1536
10159594,SandyBrown,1529
28060625,Magenta,1750
44320224,PaleTurquoise,1055
23794513,SlateBlue,752
25061810,MediumPurple,340
99945728,OrangeRed,494
68094078,RosyBrown,1218
56379712,Chocolate,1902
43135684,Tan,262
48771732,Orange,85
94367742,OrangeRed,1433
48858547,SeaGreen,656
63401986,LightBlue,1415
60990954,DarkGoldenRod,1769
86750393,Silver,1293
88286020,LightSeaGreen,1930
15043289,LimeGreen,464
31570207,Sienna,1304
97887048,Gray,1484
24412143,DarkSlateBlue,286
69039052,DeepSkyBlue,266
35593236,LightSteelBlue,906
65544660,Teal,952
68915323,AliceBlue,1175
23252474,FireBrick,1453
72213902,LightGoldenRodYellow,1497
61538924,HoneyDew,1313
79920619,Black,309
18501594,DarkGreen,179
84917003,Turquoise,177
91339856,Lime,396
61081900,RoyalBlue,1636
29691856,DarkGreen,1118
71164595,DodgerBlue,1741
20122561,YellowGreen,1948
66788269,MintCream,1568
62468128,Lavender,411
44397589,CadetBlue,1657
24197710,LightSlateGray,1691
69638070,Tomato,453
14452920,SlateBlue,1236
53647246,RosyBrown,1702
50177184,SlateGray,325
12355121,Lime,1685
71376348,OliveDrab,1236
56875947,MediumPurple,1763
92589471,Green,1329
70151537,Yellow,261
66826163,LightCoral,894
70610333,DarkGray,1119
84409255,LightYellow,888
75352929,GreenYellow,304
80377662,GoldenRod,17
40243580,PaleTurquoise,384
60766869,PapayaWhip,627
37971969,BlanchedAlmond,124
96715068,AliceBlue,1659
18689854,DarkCyan,1889
53372429,Azure,709
68266578,Orange,1858
44019498,Gainsboro,1620
59257511,Coral,1443
52757794,DarkSalmon,932
52427275,Fuchsia,741
99500946,Azure,1648
55133352,White,1276
88412418,Wheat,422
81717281,Cornsilk,1640
12545343,Plum,674
83127358,MediumPurple,958
15222295,Green,524
89787109,PapayaWhip,1916
66408983,PaleGoldenRod,798
50724548,Red,158
20444408,Turquoise,1600
96429733,Orchid,807
45464536,PaleVioletRed,964
69203928,Beige,28
80007981,DarkSlateGray,315
14499020,MediumBlue,1493
33935634,Sienna,1922
95497599,Blue,1512
18563188,Chocolate,426
36592732,SkyBlue,1690
24024759,Moccasin,1630
73973514,MidnightBlue,1995
70087717,BlanchedAlmond,258
76359909,DarkGray,1603
75181034,DarkRed,262
23450948,DarkKhaki,1917
81398485,Fuchsia,875
24067253,Maroon,175
72693281,DodgerBlue,1420
19012760,BlueViolet,759
74401154,Lime,1014
14965174,Gray,947
81221942,LavenderBlush,240
86067227,Blue,357
43138393,LightSalmon,1700
18792317,RosyBrown,1970
19520488,SeaGreen,469
86347288,Red,292
69519695,PeachPuff,871
16888042,DarkGoldenRod,1582
66277571,DarkOrange,531
72886677,LavenderBlush,590
84229537,RoyalBlue,160
53814088,LightPink,951
77366639,SlateGray,943
14932187,Gainsboro,10
21658088,GhostWhite,1066
56167232,AliceBlue,988
24984241,OliveDrab,1854
24144860,Green,1947
69418688,Yellow,879
81362908,HoneyDew,1126
55893960,RoyalBlue,510
75907059,DarkBlue,652
60946769,Magenta,758
20508965,AliceBlue,1927
48805376,Thistle,1901
30403336,AntiqueWhite,145
12540037,ForestGreen,369
97634096,CadetBlue,1120
52808486,SaddleBrown,1632
67329550,CornflowerBlue,1345
96559807,RoyalBlue,1449
53093606,DarkViolet,588
48565213,LightGoldenRodYellow,1660
50057136,Crimson,1935
61112870,Purple,1222
98225466,FloralWhite,921
90134432,MediumPurple,287
75775290,RosyBrown,1165
11300498,Gold,1403
69449237,Black,472
43634599,MidnightBlue,35
13216075,OldLace,685
52245682,Turquoise,929
46820623,Olive,1043
41035670,Azure,1327
93193147,Peru,117
74357429,FloralWhite,1860
70978021,White,955
81773202,Tomato,266
96297269,Black,1411
58231828,Maroon,659
26275470,GoldenRod,1924
63588939,LightPink,146
31424200,BlueViolet,1243
54636019,PaleVioletRed,643
31923083,MediumAquaMarine,1846
65869667,Green,1142
36569565,OrangeRed,1730
84829891,SeaGreen,953
16719520,Silver,1590
23307015,Beige,646
33929819,Pink,1672
40148524,Yellow,1013
17935909,LemonChiffon,1141
52718352,Magenta,892
66622621,DarkSalmon,395
57750634,DodgerBlue,749
50912410,LimeGreen,1700
18209767,PaleVioletRed,1932
95440973,DimGray,1275
89015338,BurlyWood,331
77151190,DarkSeaGreen,1307
74889584,DeepSkyBlue,1502
94381382,Olive,1177
50681977,Snow,252
42438722,PaleGreen,1732
46592538,Indigo,1808
51119338,RoyalBlue,1933
60958795,DarkGreen,1415
74281448,Purple,1706
27850587,Green,337
12147410,Khaki,702
57218290,DarkSeaGreen,1657
23221332,DeepSkyBlue,1852
89012744,OldLace,1169
95337181,Gray,1565
44808754,SteelBlue,35
23681632,LightSlateGray,1988
58272750,PowderBlue,658
31245490,Gainsboro,278
30392323,Crimson,325
44818822,Moccasin,504
87308340,Chartreuse,670
14629318,LightGray,1138
71633546,BlueViolet,1727
37774213,Tomato,1689
36680363,LawnGreen,1816
10472638,Cornsilk,298
93238749,Orange,866
43231598,Green,1626
57374755,LightGoldenRodYellow,989
76428376,Indigo,64
81278020,Red,1260
23375462,Gainsboro,628
88260205,OldLace,14
20741461,SandyBrown,216
51174140,FireBrick,1884
19195708,GreenYellow,601
73649605,MediumSpringGreen,279
38778812,SaddleBrown,1311
65673274,PowderBlue,1947
24726353,LightSeaGreen,267
88425163,DarkTurquoise,1569
21555556,DarkBlue,1270
82713766,DarkGreen,610
25942165,DodgerBlue,1233
40428096,Bisque,978
58205978,SlateBlue,1317
45150167,BurlyWood,815
71738320,Pink,62
18271623,Green,471
69057432,Maroon,338
11096950,LightSeaGreen,1556
41947050,LightGray,333
50995249,LightBlue,1980
75279001,SeaShell,11
33359200,LightCoral,386
55631871,LavenderBlush,1342
43404977,Blue,1459
90459165,OliveDrab,1667
53033518,Green,1760
21162993,HoneyDew,939
14241852,PaleGreen,122
31792418,MediumTurquoise,763
67241770,MidnightBlue,1942
76529395,Magenta,571
61817827,DarkCyan,1970
82119120,Salmon,363
60455755,GreenYellow,735
98040783,LimeGreen,1379
42353836,LightGray,1622
86637367,Gold,277
68637989,Aquamarine,1043
34266170,CornflowerBlue,1158
49060634,RoyalBlue,1262
41942914,Purple,1035
98319673,DeepSkyBlue,1181
61601426,OrangeRed,254
23911226,Turquoise,742
82620297,DarkRed,559
19164293,Wheat,503
84376701,DarkViolet,1340
65864172,SaddleBrown,1795
40761501,LightSkyBlue,1414
81617380,Coral,1874
59770222,Fuchsia,1172
67234806,DarkOliveGreen,1591
50449428,Sienna,1064
74177312,MediumAquaMarine,1659
39080052,Pink,546
41886607,SeaShell,145
52130547,Wheat,1792
40560280,Tan,1311
87672994,LavenderBlush,1476
27926301,Brown,1575
61851774,Blue,1593
56738972,CadetBlue,128
66951710,MediumSlateBlue,1348
37239173,Crimson,943
25025350,DarkSeaGreen,181
57406913,MediumOrchid,587
68272509,DarkGray,1095
82407481,DarkBlue,1538
47689843,Orange,1484
92578741,SeaShell,1434
76547197,Yellow,1176
75233541,DarkTurquoise,1248
29488619,Black,419
27482072,DarkSalmon,558
70282092,PeachPuff,13
27817670,Lavender,171
72846901,MediumSpringGreen,897
56421972,LightSalmon,1781
49470198,LightSeaGreen,885
81161406,AntiqueWhite,1381
86980657,ForestGreen,1605
10927425,Chartreuse,133
42967835,MintCream,1678
96721431,PaleVioletRed,590
32979810,FireBrick,408
99804650,PowderBlue,471
44317113,LemonChiffon,149
87619235,Maroon,956
37619738,IndianRed,561
33501044,PaleVioletRed,940
59592545,DarkSlateBlue,530
89638425,Cornsilk,111
71801123,SeaShell,629
14713036,FloralWhite,63
18139254,Red,1073
96382095,DeepSkyBlue,510
21598639,Gainsboro,441
70979342,PaleVioletRed,1879
73843893,GreenYellow,414
27454615,Pink,1969
52976365,Violet,594
82775167,White,97
45490083,Coral,1203
74781272,LightYellow,1937
81113687,GreenYellow,1353
48360133,Lavender,305
89881481,AntiqueWhite,576
59053778,DarkSlateBlue,1819
55358908,DarkGreen,1362
37340123,Purple,1653
53182787,DarkOrchid,714
62713662,SeaGreen,95
30103223,MediumBlue,314
12495053,DarkKhaki,388
71744677,MediumSlateBlue,677
84762848,Tomato,697
62082379,LemonChiffon,283
52842670,Lavender,1594
70942489,LimeGreen,842
15879842,Sienna,1682
31956814,GhostWhite,692
41294041,LavenderBlush,1155
45810046,DarkCyan,844
80403435,Plum,1723
18305918,OliveDrab,1480
77876520,IndianRed,1634
67582314,LightSalmon,171
63488293,MediumTurquoise,576
47580228,Gainsboro,575
89428221,WhiteSmoke,295
25566433,Tan,1929
64378496,DarkGray,1363
76106771,LightGreen,218
64774399,LightYellow,1132
64388541,MediumSpringGreen,226
56936291,SaddleBrown,1258
49670323,MediumSlateBlue,1966
78542352,LightSeaGreen,214
22409967,CornflowerBlue,971
20967325,MistyRose,1623
46050118,Crimson,1561
26589695,DodgerBlue,1180
42512363,DeepSkyBlue,994
96297884,PapayaWhip,871
36401838,Chocolate,1475
31275334,Wheat,316
50939698,MediumPurple,852
91583763,DarkTurquoise,1866
19329573,DarkSeaGreen,1738
77045976,Olive,1608
23767335,PeachPuff,631
98394772,MediumSlateBlue,811
74186680,LavenderBlush,350
71911513,DarkGreen,1846
73200524,PeachPuff,981
92638078,Tan,1124
14765003,Beige,272
89673745,Thistle,722
45653030,LightGray,630
69959475,Indigo,145
40845938,Red,1341
73879198,Gainsboro,709
63017645,CornflowerBlue,166
39737066,Magenta,518
21492729,Moccasin,935
69871788,Peru,1971
49143442,DeepSkyBlue,189
69845717,DarkCyan,1328
97212944,Cornsilk,729
60540051,DarkTurquoise,1061
41598513,MediumVioletRed,1803
69142035,NavajoWhite,774
87164011,Tomato,26
32337081,WhiteSmoke,1718
56655905,Maroon,419
12309136,Gray,1191
69104462,Brown,583
22442367,LightSalmon,1944
61480858,Blue,601
31421344,LightGreen,1991
83228161,Brown,1522
85652484,BlueViolet,1353
89329005,PaleGreen,203
76167251,LawnGreen,1442
10984401,Aquamarine,185
58026670,PaleGoldenRod,1526
46130299,PapayaWhip,200
32575334,Orange,1431
50168914,MediumVioletRed,998
43575710,PaleGreen,553
71916141,LightBlue,317
80085672,Black,366
63014041,SlateBlue,4
98608000,DodgerBlue,859
43432723,PapayaWhip,550
17137692,Turquoise,234
85839785,DarkGoldenRod,82
64334149,LightCyan,1727
44468632,DarkSalmon,1444
78980722,OliveDrab,4
88300268,DeepSkyBlue,1612
83101149,DarkRed,990
57320000,Snow,362
61240445,IndianRed,508
40543867,Peru,1300
78398783,Chartreuse,430
60494801,DarkGray,237
93278754,LavenderBlush,968
61041344,DimGray,230
22806041,OliveDrab,1293
58476688,MistyRose,1086
25842621,SaddleBrown,132
33668688,PowderBlue,768
84155862,Cyan,421
36192623,DarkCyan,1596
66707888,DarkKhaki,1490
59003534,MediumSpringGreen,39
83187835,Pink,1916
18611424,HoneyDew,1504
69190335,LemonChiffon,1385
85275218,Cyan,1360
53951122,LightCyan,922
28908081,HotPink,468
85420488,DarkBlue,1030
12095919,PaleTurquoise,441
80615104,Crimson,1374
86251642,DarkViolet,27
30330180,DarkSeaGreen,612
69626082,RosyBrown,604
51230037,OldLace,124
31393845,Turquoise,368
87965808,Aquamarine,1608
46443306,AntiqueWhite,873
60174641,PaleTurquoise,1730
79772340,Purple,1950
22144198,PaleGoldenRod,855
56478127,MidnightBlue,763
88392011,DarkKhaki,685
91627762,LightSalmon,118
74758372,Maroon,1387
60994933,DarkBlue,225
34622811,Magenta,331
49174847,Peru,1784
88800749,Aquamarine,803
86124100,DarkSlateBlue,961
39130311,Orange,1110
48237661,SeaGreen,1681
37844515,LightSlateGray,138
22497044,LightSkyBlue,235
71419532,MintCream,954
82454650,LightGreen,515
54709220,AliceBlue,1850
14475576,AntiqueWhite,68
86971715,LightSalmon,1407
68380472,Cyan,1844
35497462,Maroon,232
18726290,AntiqueWhite,1007
74052111,CadetBlue,1982
38871354,OldLace,608
99810232,MediumOrchid,1502
34686059,Lime,1071
87610511,Fuchsia,1871
41703284,OldLace,1547
15536872,SandyBrown,1749
29720060,SpringGreen,1153
56297910,LimeGreen,334
38219125,DarkOrange,588
91598714,OliveDrab,972
87397468,LightGoldenRodYellow,428
65062739,Chartreuse,1048
95032094,GreenYellow,40
23862012,DarkSlateBlue,1095
40773147,DarkViolet,295
85241965,Yellow,936
17371075,Linen,1756
65586397,Magenta,815
14511741,LightGreen,649
28744451,Beige,1508
18794536,DarkGreen,49
63272474,DarkOliveGreen,546
82524875,DimGray,1787
16481505,Thistle,1958
78220262,LightGray,1866
72879543,Yellow,1875
78626695,PaleGreen,1305
53170627,LightSeaGreen,645
91009515,Indigo,1381
62723415,Turquoise,47
41837947,Purple,1279
95786331,FloralWhite,978
50417040,BurlyWood,254
18298208,MediumPurple,344
43754833,DarkSeaGreen,1230
20403911,GoldenRod,1631
72704802,RosyBrown,1222
27751458,YellowGreen,1818
48299177,LightBlue,480
40943617,MediumOrchid,1636
77288835,PeachPuff,123
65977651,Sienna,369
74959122,BlanchedAlmond,1738
15086202,Plum,410
81683454,IndianRed,321
46403962,AntiqueWhite,1491
91743618,BlueViolet,1300
86087182,Linen,12
28507141,CornflowerBlue,247
30566604,MediumAquaMarine,1903
33215064,Orange,439
87532934,DarkTurquoise,203
68424211,Red,833
32475048,LightCoral,764
65327909,Cyan,234
73034055,LightSteelBlue,910
94339813,AliceBlue,1179
60568729,SpringGreen,1637
34391713,DarkCyan,1409
65609208,Pink,1729
30235081,CadetBlue,372
61720348,SaddleBrown,884
68176769,MistyRose,1249
32038372,DarkSeaGreen,425
89766406,SlateGray,1484
18688799,Gold,655
66799744,DeepSkyBlue,620
25088927,GoldenRod,826
46076240,SteelBlue,1247
72559686,NavajoWhite,266
97546943,DeepSkyBlue,1559
12544131,MediumSeaGreen,266
53127246,LightGreen,1133
21410934,Salmon,1091
91288246,AntiqueWhite,686
74577795,Bisque,901
57839317,GoldenRod,1176
51132924,LightSeaGreen,1129
18531454,PaleGreen,1789
42779508,Cornsilk,1510
49262121,Blue,93
94737788,OliveDrab,301
35467855,AntiqueWhite,1625
75640971,Bisque,1840
17587174,DarkSeaGreen,1714
66635241,Linen,146
49383093,Ivory,805
92103493,Gray,1622
74247027,MediumPurple,1767
19457765,Tomato,807
80603885,SeaGreen,1144
81793815,Gainsboro,335
35768531,LightSteelBlue,1044
40346643,Chartreuse,727
63294132,RoyalBlue,835
84503545,DarkSlateBlue,774
37778764,HoneyDew,862
74227920,PapayaWhip,631
74262297,YellowGreen,1147
25708134,Linen,1435
16028626,DarkGray,1473
63120573,DarkOliveGreen,225
94803105,Azure,713
83689009,Coral,1447
44212823,Maroon,45
83169180,Turquoise,665
37004968,DarkGoldenRod,513
45318116,MediumAquaMarine,1232
36894174,Green,528
82150122,Black,1147
90553544,Lime,1823
39805739,Brown,1148
43877153,Peru,792
24681614,DarkOrchid,1897
31535640,LightGray,390
38015531,Moccasin,695
49033295,MediumOrchid,160
31842949,SpringGreen,1316
55436144,AliceBlue,858
92284222,Beige,382
99028866,Plum,1967
89510670,DimGray,661
71656938,SeaShell,1007
12028365,SeaGreen,1628
19762735,MediumTurquoise,820
84592748,Crimson,866
86952805,Beige,1321
21377104,LightYellow,1376
35919779,Azure,847
16279333,SaddleBrown,1502
86387553,NavajoWhite,534
27547888,Indigo,1194
35510833,LightGoldenRodYellow,1530
61491163,Fuchsia,879
51082355,Khaki,88
76329172,MediumOrchid,1449
52731082,DarkGray,1957
94923575,DarkRed,616
56079340,Chocolate,1719
51784700,DarkGoldenRod,647
98287746,LightSalmon,1704
41755739,LightSlateGray,1374
94783883,Khaki,1027
84159098,DarkRed,1555
95186966,PeachPuff,875
18072779,MediumSpringGreen,1759
29938878,MediumAquaMarine,1716
83802876,DeepSkyBlue,83
75350558,Ivory,1423
67791049,Pink,1542
44787191,Green,1951
45110983,DarkBlue,656
18278488,HotPink,94
71125668,DarkSalmon,265
39605733,MediumBlue,1981
65522175,Thistle,1905
32020658,LimeGreen,1570
61931802,YellowGreen,826
53202069,PaleVioletRed,1802
61687938,DarkSlateBlue,1392
67972795,LightSalmon,899
83641760,DarkOrchid,287
78978547,DeepSkyBlue,1372
96257231,Gainsboro,1303
24887417,YellowGreen,1765
90036744,LightSkyBlue,666
68944323,HotPink,444
58334519,Aqua,1832
80535081,DarkRed,750
92032797,Chocolate,1853
69365910,GreenYellow,1276
99969561,LightSalmon,1838
98533597,CadetBlue,1474
12957628,SaddleBrown,1986
24202688,Tomato,270
88120473,RoyalBlue,1803
78876698,MediumSeaGreen,1018
18302545,Gray,496
39448588,HotPink,1383
95271687,Lavender,1167
67205939,ForestGreen,1662
37189834,MediumSpringGreen,1893
57234856,RosyBrown,1519
15805393,PaleGoldenRod,481
74020925,Tan,563
19710408,PaleVioletRed,647
70782613,DarkOrchid,1576
39362688,LightGray,69
16922158,Green,1146
85796883,PeachPuff,1359
80255695,DarkKhaki,1250
41148649,MediumSlateBlue,1539
85495419,LemonChiffon,1145
99074842,Cyan,1120
87731214,LightCyan,682
89725982,PapayaWhip,444
50541780,Orchid,1779
13352182,GhostWhite,1554
21925818,DarkOrange,1958
78818215,Olive,242
16322289,DarkViolet,726
53961577,Violet,651
70645832,Coral,1260
92517230,Fuchsia,558
36761660,Bisque,848
17843124,Peru,255
92913092,CadetBlue,1608
81403785,PaleGreen,1736
21852920,Sienna,450
68079646,Lime,697
98449981,BlueViolet,442
27262418,Gray,630
78843077,LightCyan,1971
31362700,PaleTurquoise,1490
95449833,SeaShell,1975
59925722,DarkOrchid,771
66134023,OrangeRed,929
47767959,RosyBrown,1653
94576402,PapayaWhip,1733
56278975,Gold,1891
77354222,Black,960
36198613,LightGreen,1430
33874174,Lime,1636
27962533,SpringGreen,779
91737481,FireBrick,599
44066399,BurlyWood,1624
90606434,Pink,871
14103171,PowderBlue,662
22745149,BlueViolet,792
26858436,MediumAquaMarine,1395
18566706,MistyRose,391
90401529,MediumBlue,1310
57435418,DarkOrange,1153
63363260,Aquamarine,563
66031246,PaleVioletRed,1131
72582728,LavenderBlush,1212
66610789,OliveDrab,1537
62133209,LightSalmon,228
19607671,Chartreuse,1613
30524343,Cyan,665
59988881,GhostWhite,1688
86597858,LightGreen,275
15021252,Olive,376
80348452,DodgerBlue,298
29145522,Aquamarine,913
37020758,ForestGreen,991
38141113,Linen,1732
77163864,MediumOrchid,1262
27499614,MintCream,1064
89563338,Cornsilk,1591
33056157,Violet,1135
43664029,NavajoWhite,697
98438689,White,638
76307747,Lavender,846
40161938,Silver,923
68317305,GoldenRod,1607
52154854,White,1577
26329432,Green,825
37723175,Khaki,1190
88154772,LightCoral,390
53079726,MidnightBlue,1007
63564838,OldLace,1657
82366722,SlateGray,760
59871779,DarkGray,615
79167244,PaleVioletRed,1265
64758941,DarkKhaki,929
42188609,LightSalmon,362
49690418,Tomato,1238
61752221,MediumTurquoise,767
59328489,Cyan,799
66748594,DarkBlue,469
61487583,LightSteelBlue,1475
