profesor_dni,sede_id
13203084,95
84974768,1018
43740167,1153
69086681,54
94434852,947
18236438,506
47318976,66
18518807,1502
50185571,2
44687224,1204
85959331,1842
16706253,1272
94548218,1426
13846897,967
25298493,1291
59400729,1609
78258444,266
59202350,1181
21609086,1174
47445131,1837
29177797,1066
60114338,1425
51416295,1333
51349850,1589
65857962,407
82568536,224
65770471,1955
12519122,404
39149942,478
62334715,1804
29694067,225
45403573,1893
71610948,1371
36667651,1967
88387926,430
37635101,462
95598248,661
50610261,1217
54058429,45
39815507,1501
60626070,145
89511993,411
83632648,1865
36326719,865
99962158,938
35557404,329
67235807,320
81476838,1696
96165559,1948
66905169,1522
65818376,1260
51861145,602
44091682,710
18952152,1093
48671645,1985
25009609,1552
18772376,691
45996392,871
37205856,282
81474276,1131
46116291,1023
31868267,1497
37862493,1023
72526389,122
49076750,659
39250663,1286
79202582,672
35586668,1778
26520345,1611
26856086,1261
85379515,1002
52818637,410
91454983,591
46688063,758
50688804,1329
96285965,1174
12495945,1534
23592455,70
42162355,940
31095582,1711
86655499,1754
29166026,365
83151167,161
10970347,1341
10330564,495
64762849,241
57051061,1580
15441555,1604
11941630,1618
69672325,271
17157869,737
89664141,1262
25196244,476
76073281,1075
74879170,1073
79722208,1119
92601603,90
97534917,1564
63965528,337
85384578,1363
47862759,1552
66408343,1880
75968435,1594
88564694,468
15191977,1731
93589819,438
11100779,7
78754512,764
62302981,1595
53457536,124
72241226,494
63799504,1087
94410009,670
88365296,1226
97595979,307
26066712,752
66562507,962
44225294,1705
36112964,971
98324215,1328
34814112,1593
81596754,720
89421254,17
38464780,1743
68014104,669
39340043,1162
46526404,1670
79773966,477
11651244,1761
12593878,1878
10544958,1628
71612890,1915
66772003,1655
52254642,482
77535357,1203
18752339,1163
82450061,1019
78744422,223
91726988,1088
50312873,1380
93186704,1719
10473944,640
11741685,361
44801973,1899
20812168,1195
66934798,1626
21453534,1080
87918873,1615
74983464,975
27709316,1565
85253138,1081
45822956,1684
72874932,240
87832424,527
31205643,1086
21276817,1761
77967546,377
70063332,76
33983400,390
14116647,1688
68397332,737
38052066,1060
39846516,492
19832084,602
17491989,1908
75870186,323
45903609,660
77921184,1043
33612077,1219
57198365,1284
10967565,1669
66403226,1951
96093919,978
51073371,893
54540828,1364
70814846,687
23098734,1781
73427180,1427
53919381,1602
42724374,312
75650747,538
51613194,1579
76881904,1928
64979084,1180
23037700,1889
82370114,18
17632679,1963
84280712,52
27625918,201
28821876,1832
69231046,1644
54736943,364
54185037,1854
57823828,1580
21686192,966
37643128,1914
58419523,303
40905730,1061
17422992,1064
93506579,820
25742644,710
26240966,682
89953789,1860
52474372,116
75526218,31
88576692,320
90982576,502
83230776,1149
61250232,767
76304472,1304
78597326,313
12440550,397
92332463,645
91280327,780
14849322,535
45956264,1719
35195169,1086
74221707,1804
11427906,1852
45010632,1345
61612793,820
77663273,1277
82451441,467
14941303,17
57176346,211
97552842,145
59721915,990
10830425,658
77852579,1964
98577598,1859
69991902,627
63047256,279
70999766,1999
31509449,1896
30541583,748
90096134,1557
65560090,1082
13495125,1651
11450334,440
74343395,622
68974942,918
33113615,1429
22614285,1827
94304446,259
26425947,196
66089161,816
47816896,1284
59086782,1843
52291859,1457
39327171,991
80627853,24
82427468,551
35869041,1286
40839620,284
52840198,1216
58166999,1831
10659075,1790
32219281,982
39416385,862
33691898,1349
21085391,397
98923683,1019
53793525,1719
47616667,103
35224592,1427
58280441,1500
76871116,951
29407542,1094
61326607,344
10618491,1160
15562124,363
52415343,796
96028243,392
54416107,1256
76349506,398
88044318,166
51361866,526
96533883,383
53795150,1653
43912934,483
17172900,810
65174312,1132
13930900,597
28172952,1732
94313662,1937
51254661,1540
31095359,535
21230113,1468
65879679,1138
57443649,348
88428364,126
38055497,1258
11959751,397
44986054,1039
24129368,1510
36229634,1290
41176059,662
34666125,509
34191382,979
68960026,578
56993153,829
61893361,1030
84806606,348
11102333,1085
21498220,297
41698740,289
87439648,949
99809874,1968
67471751,533
96423265,1934
10332236,1892
37867609,45
90304419,191
72908547,345
89418383,1080
40605416,868
74003864,1952
12419427,1133
41530302,473
69292672,483
45963426,95
86260577,868
61101543,1178
65655069,669
83899533,500
43066246,1519
74305972,445
30839026,735
53132658,181
19855933,208
31842587,1686
96569717,698
14501602,335
44748094,1079
29832228,1983
95004833,1765
16390313,599
66262880,1510
79436969,618
99951555,1600
14702726,14
31585819,1945
88251439,1916
80030078,1878
22378671,110
98957987,685
99905234,1893
79859499,780
23248619,1507
59079925,1598
77808375,1957
33407730,1733
93612547,752
61714272,1491
21031618,991
70660034,974
82203382,249
34677323,748
23188852,1453
60024563,106
93542625,146
60209096,32
36975913,1567
91452110,1110
22130869,562
27713849,1676
15133739,1888
81694853,156
10432027,1326
83924455,1528
98198798,634
61594823,1194
53263269,614
76911741,1007
14690647,467
55369003,1565
77337737,1112
57978539,1341
25022787,13
84866739,1797
90796924,1189
24643266,1291
51536719,429
94232677,946
23186345,568
71770325,1383
41009313,719
12613155,456
25531446,1016
92615487,1598
59516423,1862
98767554,817
46047696,528
36283937,1752
23885048,1628
31319266,5
20632814,1047
31112365,737
50030757,1559
98876069,1220
10742477,806
24273923,17
16032603,287
44633810,1275
92263692,1252
14757081,1985
91593870,379
72218399,479
87253525,1878
28674074,466
15272525,1648
46120795,1006
44964146,1565
26631946,916
51559427,1786
31514103,1588
78018697,21
14765654,1537
35402361,1807
17661002,1746
74868302,294
48924170,1498
83393910,1668
72948082,160
91931102,347
36968966,1694
52178390,816
56354889,703
42471429,291
90615640,830
70992738,717
56824301,926
39643745,342
99054583,786
14680678,401
39234065,1197
30857493,1510
49180222,1411
40913269,1362
40332024,328
85187531,588
25250826,808
71724788,302
43976329,547
68941715,1656
79479946,727
25704699,1762
93506579,1118
23883656,1230
73485957,606
71914057,1219
39341697,1285
64064532,350
75158996,162
67595699,704
57971914,1396
44584800,450
55723354,938
36760316,65
96685261,567
81527715,1035
68151183,969
85754985,1360
29340849,75
58754505,1211
96128244,1040
24386802,1832
39416385,551
28753002,1542
22703841,1495
83142895,1327
45937560,1246
73822632,509
31636432,53
10374007,116
15432399,647
98161725,319
94255695,1469
17403688,1612
86865535,1267
11243340,284
34404018,760
76347428,1393
64478970,1284
32682498,1833
78614319,515
28369909,120
91137743,1361
60607026,355
38288281,1476
58066643,1628
22963412,500
48221439,181
77210244,1407
64527621,193
17665816,1821
97197256,1520
49853386,1078
67854744,1894
10659075,1011
97871515,1125
97968256,1245
42864793,1479
91537039,1340
85655405,452
55554940,271
57363658,1172
56164397,1790
35733389,1806
22943904,765
68380901,1636
56123338,936
99551799,698
75724927,1433
16260764,504
21106771,1544
53008803,332
22921214,715
58419398,514
61020366,1470
25458600,391
77548715,891
18720636,499
92122392,737
79573947,428
33704941,1623
92367799,727
51365257,691
95096461,632
91072039,698
22937462,287
75736132,1624
11920723,1167
87386417,1241
69148591,430
31280119,383
12811748,1567
87793773,538
13507503,426
49884132,944
32638071,921
37382024,1415
22695048,1095
77550654,453
97754813,816
56509677,1563
16557991,1528
95955876,1859
37044352,1537
93130832,1366
46830175,1704
88150136,1688
15191977,1927
25028298,1969
22372756,1902
67283484,574
83411152,828
88163189,491
19169738,741
24364582,1099
26367028,83
63201960,41
99502201,991
48059075,807
32222501,1825
89647778,446
73024855,407
35655169,224
78997451,1294
94812565,576
23186983,1839
84135391,1193
12152337,1201
64488014,973
37376537,746
72353414,1828
45230371,720
15632640,0
88289652,1882
27038758,1388
22112570,1918
54974136,809
99369842,1559
89577645,213
24835064,1857
39756915,505
19110237,1772
12361506,1131
55383764,1803
81686370,395
22430905,279
16905249,1598
45922790,189
76161799,1004
44184714,1487
40478810,149
76003753,218
64649881,1825
95570495,1084
69284510,1146
31836493,398
21336692,451
82324023,338
14895495,55
34021879,1369
36911979,1336
21864785,296
33060189,14
71787365,1366
69231046,1906
99796462,1986
96376730,1357
57178553,510
84032200,160
97558551,1811
47802237,1492
96906211,1210
69680086,1272
17251604,840
23344406,1878
26401749,642
57686214,963
56719950,811
24566439,487
43248092,1049
99705384,990
46703972,132
51580571,762
97236742,1467
45566662,1118
21260351,272
60711342,96
84359410,1699
45528723,1810
14741509,1815
15501912,474
11885154,186
54806471,334
17836101,1710
50553513,1415
31881400,1840
13758468,513
20322552,1031
33843860,385
27967056,1627
36101668,789
59300905,1064
58854129,1994
66320874,1714
85113307,1304
79714842,1720
94342128,628
52866332,953
49468071,769
36968966,1269
43947729,964
57686214,1709
61270453,99
15944153,288
70124516,1019
97816980,1054
19834888,1415
89823580,50
61335640,943
55248703,1424
59888500,1818
82087563,1425
62510687,832
58358846,1114
17781552,68
14364102,208
30422456,233
34476995,637
28425078,1533
12973498,701
44152344,1990
90075817,1013
42419576,1735
98749981,993
35400458,145
87779084,953
51907129,975
61555835,462
60805437,1623
26912356,1999
76446359,1503
93186704,639
72632719,1666
85997672,1921
84976792,1864
25001886,503
63144000,1684
65718836,1041
91487869,170
87172561,623
47593099,808
81943520,1661
40208555,535
75467019,1911
27658037,1386
21882967,1696
96293729,866
66424656,1900
22286563,1142
26562657,1180
49164689,1659
20354414,502
43277685,1884
65365194,568
79114411,1341
21201175,1041
37383778,1692
34780670,1582
14093916,488
57039363,1695
94526964,1425
69459756,1327
12699562,1900
56762721,185
59004787,901
27909033,572
69373002,1287
76389880,256
33851795,371
38896163,546
11125449,1561
41192397,607
49053537,998
14708039,1443
48175228,1318
83667671,167
17732568,1897
20193187,595
82183922,1227
19278931,1307
79170387,39
85830451,1162
83936641,1673
54400857,319
83132398,1403
18084937,1821
11750989,178
49675594,874
13943106,1303
21207675,1964
25036302,513
53345020,628
21882967,1823
90281523,1882
39666252,1748
44739399,1745
58389218,1601
59084595,338
16309086,417
53179281,586
88927848,1914
12171990,1046
25457741,1457
50796743,469
66116536,1611
97565839,1482
30809469,1492
47431479,376
34042825,1863
21898918,1298
86012897,1456
96771264,1566
64776327,276
55008508,579
35016426,1394
30409477,1569
95383455,541
73489717,16
40911221,1436
55440008,1519
88975543,1170
50957594,332
56990503,774
77111263,312
43333328,1269
21001949,663
16473474,986
34557907,1232
80999223,174
14515112,886
15149395,900
14337479,1185
58102420,970
96848235,1676
21256049,528
46022232,510
62907847,1097
59242409,1036
11177711,54
25860592,724
17577531,834
33885621,353
71140488,1231
66517776,1589
28935122,314
20310706,1960
85940932,403
80914741,1579
55741081,1214
36048010,1015
87835263,1342
95919131,859
95750092,303
12263855,1355
27967056,637
70822624,1321
95823200,279
66417206,51
90537665,1294
95186052,978
97814498,1568
69284510,1541
96737513,1762
98343876,190
79198744,1353
52218676,823
12693986,835
29258236,1270
11330494,1310
38534095,1975
79141513,1512
17871553,1692
95490744,864
93470067,1
98795290,1306
69802483,1055
22330414,1577
69405736,331
85002168,381
60131314,1073
45790981,41
30299299,579
36556692,33
50181458,1147
20542688,167
89810213,209
58475055,1659
79271925,1632
76942044,878
20643040,931
29901743,1430
90842420,1361
11296101,1796
81461715,50
49316438,1617
13578997,774
21107296,1214
17626376,1974
29070541,235
59538482,756
19825700,496
12263412,689
55032267,934
49754352,710
88931750,286
24871140,1256
95085340,42
44663416,1881
17391912,989
70488549,74
84861044,1137
79585910,101
40371065,828
97603918,1710
67459212,822
92155905,1027
52536584,1381
27068069,1343
33101809,1050
27434459,619
64297110,34
92756420,1433
78958086,1389
90722761,586
74806897,1814
65854398,1249
39763036,702
64400702,1134
71266362,1058
91917414,338
81851776,126
76723936,602
42478706,1422
23885638,1400
34914532,365
61641051,1281
68484539,554
13858706,491
12555297,1822
43245773,919
48698166,1780
69336223,497
78803818,500
34565197,858
90159189,1866
55554940,1349
61777822,1817
25751413,1546
48599145,1473
76286841,478
92448279,395
13493906,1806
46030604,519
88572273,1466
14106608,1304
85434080,1500
59845589,946
48526446,1660
97147076,658
72818515,918
99434455,1379
89187444,1586
86506797,638
10590469,1761
21590382,931
98049253,1449
31792394,103
16585552,65
68085840,1207
99765113,742
49854667,370
74362739,113
69411592,248
16672983,1894
85621779,1369
36854365,967
62576744,758
62684028,566
70580666,1655
63196603,160
30538951,1414
30652076,549
80630057,1272
20185895,1800
35141287,550
37335527,1186
31705536,1535
87539935,1885
91576229,621
32762773,1657
48115287,382
82524547,1209
28443056,311
24929412,303
93352164,1278
45372114,1514
35412373,1366
15345940,1774
90258494,310
68288718,59
83423392,381
58938135,49
93883841,563
67957317,410
39977822,1373
44809982,841
17756360,762
52072385,1969
57155344,1739
99139936,517
10100872,175
16706337,1233
49194783,1285
82770983,1822
42922476,488
69937238,1515
10107333,1718
40938904,184
95987230,1428
12398679,1153
22441419,1101
94748041,894
16656239,1111
66577778,998
53827742,771
40365760,194
25227601,1501
32967391,1583
84105317,1603
28559953,292
37065723,984
10889713,1775
23114347,39
50611040,523
35609735,1401
20227616,731
19643479,1341
54320489,1210
33463695,992
19778943,1729
70220875,217
70214528,1432
53560918,666
30636803,1037
80074640,1121
42238667,1494
60954373,440
86645393,182
86955302,1940
99600282,1795
15767498,1893
45594887,1938
21738060,134
98350660,1576
61642853,93
41032729,1018
22030780,1447
48208913,798
59094931,1393
33448787,1750
93440517,1142
97631354,529
44586143,1069
72202981,1296
70989434,1278
63781400,1015
69378585,674
23594249,1689
41072058,481
95994900,1218
47978302,833
63382962,924
89099130,1711
44517140,26
12878252,324
90227292,911
92840685,18
26647519,28
58713167,1149
13243971,832
18513219,469
48181784,1314
29594357,496
24382890,1264
56037441,1860
56954959,1635
21606935,1350
31791321,1033
74414874,1409
87092710,347
79996912,1953
12083946,1176
73992171,378
10617392,1704
30525524,570
61142422,39
65548498,350
73864637,1025
25144001,16
22280853,1806
77684226,836
22507104,1659
20035706,1854
33244889,650
17487325,116
87412320,1888
52877271,1775
48332658,1791
26647519,1473
88585867,800
35858360,1816
36144464,1812
87518962,1415
29953560,1059
89796664,220
27069015,1120
33309193,291
95906516,1724
58276138,1889
79981452,1967
98517624,160
93681081,476
34088038,387
75937079,567
93264609,570
13406134,172
74596885,945
70967513,149
40526467,1371
67796632,885
17556965,1565
95794889,1505
35101501,799
83132398,1611
19066634,873
19504506,930
16403237,683
14527877,1512
11965172,278
18782157,1744
44186345,510
91132766,310
36459420,1533
59702124,217
50415585,1999
34357596,1974
34557907,142
19414825,1899
73801873,64
84907108,1046
21253611,783
38553794,1982
88583697,815
53899521,183
59322466,852
19903187,269
77219518,1221
71525524,608
36254287,1547
56369418,969
10619072,1541
86689888,1464
58353243,291
46774326,633
85183266,1492
32774827,1260
29411361,350
99658664,937
12005650,1583
50837847,744
19510778,1942
18622792,71
61745757,36
91942489,26
72301902,162
83252347,1433
65731648,12
34762839,1672
61758129,709
16020550,451
96726547,137
13798012,1436
14435323,602
39881482,1988
46384011,1872
89493814,503
67846399,388
43982900,890
46830175,130
15350556,157
66883243,530
59258733,1278
39231679,654
14791960,697
56507996,1988
29365615,1131
46885933,357
47004644,1709
35073447,1707
87170039,407
69573639,1713
89600204,96
43524115,1686
73545649,543
19996953,339
71120984,759
63666842,352
97128062,1646
89321803,1225
29579463,1466
30355769,578
10439955,1231
27861787,1096
55045537,1519
55182248,858
45135743,100
70849791,699
16385651,1431
48536756,825
17978660,280
23967175,79
65104152,1918
93862824,583
15158459,73
79464966,412
40597672,144
97948188,1801
25435074,4
32110671,196
86573771,1870
14216358,1301
95194205,556
79619199,1518
40363028,1719
76227254,1858
36283937,1160
27731536,1060
90672397,456
54139154,464
60024471,232
58034171,1077
61534702,1066
38592273,259
75688529,899
19257574,928
19069723,337
68745567,1357
14228094,1365
34498841,1540
36807184,1721
29421875,829
68470342,370
82607188,40
47382504,1222
55526496,450
42396122,1533
69385168,656
80303306,837
85284069,961
18931004,1228
42595486,489
45604478,1238
77404819,571
49210692,543
20463568,1074
47634865,1158
83896047,233
47376716,270
84404475,1762
54663078,1565
57345963,351
99267983,746
96604380,1823
21975523,196
32648412,1580
76467828,157
91302199,464
83329972,340
84193616,1818
38580115,655
51242822,1469
90676733,1053
92320805,1161
84850162,1693
17572073,212
25356342,1453
30941921,702
87982658,1823
19077776,76
82279120,1874
36236648,58
49683875,1
87850095,1736
58542718,1545
52026375,745
26636031,262
46433068,611
88212931,544
18594648,1907
45859826,698
60852337,1777
54767050,341
63019373,762
90170574,558
73212844,979
61579778,1643
12556711,380
40276977,892
50007004,1732
51380096,1288
25905791,259
62604827,506
53548876,1106
20863932,1705
90120939,1709
93006432,1891
43300106,114
18167352,1077
25539787,530
92217154,1064
27961099,1461
40987987,1136
86625545,1853
90796338,1108
79274393,1099
34375642,1156
60005332,53
26118023,1085
95652899,1960
90753329,373
39836924,1821
88206804,1562
26716050,131
13578997,645
16229062,590
56727670,1141
65818376,369
87880705,1600
96517520,725
18026763,579
62701718,397
63060187,1106
60659158,725
82888987,1055
32935170,1267
47279458,367
46424606,1466
21732858,52
54593458,668
68251047,1836
97297842,626
64175765,618
20702000,823
41651470,1737
99284840,992
36466581,1992
12837413,237
53459463,1240
42143589,947
55472447,1731
48539677,1752
87794115,848
62202576,1880
99300253,16
23249000,602
24120262,1804
57697915,1964
14617792,1675
14529096,853
46037274,215
59606039,1079
18303967,1472
31181832,223
94963586,821
36088908,786
27468955,135
12742725,528
72605282,1218
55247393,97
25129430,489
72057114,1010
84635058,1843
60714271,1755
63764224,245
71898760,1636
61340011,300
75399701,37
78061701,873
54248818,1399
21037084,1377
21037084,1540
50593206,1763
35213688,1977
84637399,492
90156314,1533
46769940,932
94155936,1234
13652748,1
67463457,346
19250450,1538
66013601,230
86708783,356
63825856,1690
98206213,236
23673660,16
46646562,1308
35106657,1956
22382398,1226
15045248,845
51206962,993
89610766,1088
75173723,848
30775534,1573
86937356,962
50749521,732
67908607,1631
16283373,881
70827665,56
13051524,20
97512800,1361
56885070,826
37295258,193
44856900,1939
84077035,857
92602484,1977
25069344,1106
42672475,1667
41155272,1865
14583388,1910
85283032,1827
51860861,362
81627731,210
45949236,86
37113496,60
98372319,441
54336252,1757
11774638,279
48786889,1226
78933138,1433
56719950,1108
23026516,868
26513076,539
64045456,444
75195745,1691
27871898,1417
79556938,975
63265944,1439
87557271,1918
64700577,1040
76878388,1284
95356516,927
98126406,1479
84053046,1003
51194576,1329
59206748,1787
30652076,455
20961446,1298
50583065,903
29427724,915
81803048,1297
23681489,1029
67596552,814
67287137,1167
69133902,332
98689065,310
25637608,1926
51108722,576
64845586,1191
20965794,337
42424252,1811
30543227,920
82761301,1008
34067003,372
86741360,316
47266469,879
78552203,1754
56211424,1523
23114030,689
58950956,357
76789709,218
92262564,895
48361263,99
57795493,356
12411204,1151
94379422,1698
73400228,1723
44336863,348
23030097,528
78236522,1087
51699650,1737
78347136,726
37384086,590
27034654,28
34235230,816
88387571,1504
25188955,1718
50466048,1574
69437238,1998
82912225,1537
88895215,1452
19814413,497
21375749,1023
64535550,998
39177203,1626
49297948,1184
29441789,661
97993831,472
80946106,100
73523819,1842
38172397,1462
91395905,495
21896359,415
85693183,1232
60565988,348
13185378,1066
17556886,129
75673665,1960
26079471,187
97013017,301
34238885,503
44028189,999
85734163,359
37222613,37
40420861,994
56543026,1775
77153378,669
37908971,348
55248703,1345
97488607,1697
75775209,288
83880424,1489
71455703,379
39365815,1355
99352453,1221
61674443,1559
99457951,337
21586768,394
61315969,1358
87909878,944
41671335,404
43348412,1254
59913969,952
89490480,338
67985731,1190
29912590,446
86826654,1107
26413493,799
75641246,657
89436085,875
93260413,47
15543399,1889
31213521,1893
36910781,1602
16244861,882
80585168,1003
30089773,1968
39797739,753
71420620,1524
45786492,1546
16981410,932
81233079,1787
56266773,1956
14324990,1384
45214002,1953
95928473,600
14361801,517
96305730,955
74868798,1131
89674162,273
14197526,885
87342319,1354
34762803,461
30238362,1574
69605565,1631
63366775,354
36949039,995
20932286,737
79185803,46
98982271,1909
98860693,863
74138412,1465
64601255,464
24970825,1079
96055726,1364
50519825,978
43025960,554
17603710,1797
52590116,18
58796228,1303
22496392,1712
75551145,1440
52672134,715
73394809,1873
39037133,1183
50926256,948
59525201,424
73517303,1370
66896222,1584
45566662,196
26066712,279
60414634,940
70673124,951
11173248,86
55929275,177
73043714,1514
17099414,468
26547990,323
50645924,570
10718709,1912
87636607,1173
22734115,184
40533350,1561
97418291,1970
88847941,1801
19326636,788
65215813,1148
42904435,1547
50070136,35
43352839,641
62877053,1849
78055979,685
11455164,1521
19485694,94
34129984,1288
77933199,1174
24535365,1559
73834435,1383
59491840,1222
26862111,1186
70944420,1140
23640435,115
36732203,1099
49564860,1250
35898496,662
25774500,659
36271378,1371
92214415,1954
29333718,1338
10512001,918
92277231,957
57153975,1849
13613443,694
40063385,524
66812437,428
14304343,1385
80372354,36
49693081,1575
35073067,1522
13120667,1324
13598916,1425
65415691,1595
50820512,1066
46774326,1905
32904062,1777
78377456,126
69247592,523
77372706,688
83821178,240
87272184,2
68223760,1485
26521200,294
77413505,606
50123352,947
88519414,1838
24267076,1683
72449991,517
21238665,1775
77898079,258
56196400,1030
35868675,1076
20883196,656
17181109,1658
42430742,702
84550284,1582
13343281,482
73190634,1290
87832245,1982
79275284,870
81459878,588
15308879,1959
10597846,809
52357461,1854
93908188,573
71200392,578
58117252,1780
14618447,558
52321071,477
75038330,1360
14815209,1017
65457076,359
57350955,1872
75246179,922
96544105,615
29739603,1886
68581673,325
41077217,946
14053090,191
30676241,1886
67093729,746
72724616,1444
67161595,775
45411168,1207
17822690,628
61054153,1548
50415585,1056
65560846,911
59693665,1615
49277441,301
61008387,367
40095841,458
93428979,1391
39080428,230
26752608,303
56071007,1453
22614285,1701
41080798,416
77297407,1653
64758916,191
83188558,85
59211532,1497
97055192,656
65879648,1873
38528352,1442
23625073,997
52417087,1349
49692446,857
86568216,1582
99770511,1134
91520019,1239
57204898,761
83315475,1934
82248803,514
55169263,1777
14263124,1743
90017634,281
11613221,213
47904269,1055
71542800,1584
58397358,200
79646725,801
59129839,490
79023722,1399
74365659,577
30136436,5
62406156,1787
47481363,1936
58187446,566
68819695,1523
65799703,49
18001359,67
78095815,1944
41997710,952
67197351,1844
39628771,1715
53082918,398
79007058,851
33979515,203
97822676,1293
34781343,1981
13375809,1685
73940444,1481
10202250,372
85143370,1590
38888654,54
33523933,960
11741685,551
52401186,1038
76420672,1483
43816683,396
98573414,1792
37090653,1743
77144992,1223
43978579,814
89554016,1971
23762207,95
40795984,1149
89881316,1925
67006268,889
98749042,1458
97512800,651
74724910,1031
73053118,1464
22040794,1671
98209493,1562
51495773,892
33032204,969
36375351,1208
90072049,899
56010761,1674
74008614,1143
31401122,1428
54858750,1499
22733113,1363
57569729,737
26302300,1285
89647237,1116
25559669,1498
68448063,1974
57022586,1138
83376556,933
87744525,746
13061092,682
53188144,329
32091383,1773
84535402,783
39478536,1517
80170108,1932
31425720,828
72654562,931
17222147,466
23632034,660
29250821,761
63666842,313
22275307,1015
10685573,64
24700191,904
46139117,1772
83064382,816
24325272,640
12959178,339
88044682,1795
40427893,1362
77602370,165
80131661,1632
10930505,1754
36164020,1326
71730333,705
59989737,621
16645408,973
83932726,1121
85354857,824
55554940,1865
40988335,1641
67929637,728
57740269,390
15221203,393
39194552,1499
25244985,1043
35583337,469
49763007,1458
14612740,1848
48076710,1583
15221203,657
28033597,1696
12112027,1283
30993238,803
33746190,667
88743285,194
44137945,498
11467448,1791
84524637,1605
18124499,655
63464407,741
96791113,1856
57318223,44
54877389,1711
24815456,1471
12746423,193
45750868,731
27141222,560
85288192,968
44091808,266
79007615,789
56313616,1763
96284090,780
29598074,1071
73789158,1369
96502103,802
27739043,1182
57624213,1560
61451944,1890
49434416,1602
57463830,1837
57982391,1793
87716440,1974
63155936,1685
78577091,190
93643552,620
35394649,1937
95456575,903
90512583,16
45583842,499
97047036,1778
46065680,1727
75158480,219
95073102,1802
62095841,827
11433886,1386
57509958,307
55678684,308
41428336,429
36142836,250
31366457,1023
74922129,327
59116195,1311
36886670,836
91033683,1588
86984742,310
21735350,541
14354559,1349
37220342,1057
63427407,1498
53616741,1269
23174203,1191
25913183,488
30209530,1257
21891367,368
31335268,1946
95555808,1931
82107295,1084
85169032,904
80050914,459
18640809,1948
36435120,1692
72017331,1815
58159964,755
76836526,1291
45412754,1736
91938963,471
87095805,772
77685538,676
38751844,528
44186345,1393
66876997,55
90589486,569
51072917,1444
72169658,1018
48587305,833
72847950,163
92721950,36
40095841,1741
31622964,1579
42053732,1697
79556938,595
54945980,590
39716009,574
45356645,1538
39567046,557
12496369,686
55590394,1286
54432391,1670
23914033,1868
47887035,853
13635705,1401
80208766,1215
95055346,1352
13937746,58
85683138,299
53080974,132
10950576,1864
88111001,1377
72036756,922
65419200,842
27929291,533
83974722,480
23762207,775
11355737,1381
17428533,213
74597771,1246
85953531,132
88919108,987
15599141,1179
98459700,1670
39487504,1167
11613869,155
52341688,920
33241466,521
23342257,500
21487346,677
53965286,1497
17985706,1953
75900558,1119
36986575,1997
31644953,545
60851221,1512
77408728,693
45744328,59
93920111,617
40208555,511
89940058,1840
76188769,1082
64322917,1141
55886312,768
52866332,1636
12149960,1515
51897299,1780
18532584,790
73737623,626
14900477,81
44490768,1802
15725011,808
35798415,347
80777419,86
31384101,1724
39871312,500
90676617,1033
30532612,1792
63588434,1157
31862541,1684
79839538,1065
51249336,1341
31693914,752
83291631,1196
57553943,1620
16176668,899
73536253,982
22092264,561
74258300,726
35614097,810
52696316,712
97382852,85
84338343,1031
58522175,619
87593869,1868
72500250,1078
34987771,525
82450061,459
36905149,1454
44293201,135
96564476,1299
33129126,387
82424083,479
49497466,777
59663558,650
87801603,1308
23885638,1176
87515763,319
72346134,727
21442106,1968
70558129,581
43208230,699
92378025,1647
23882169,743
60775884,676
56454458,270
71113166,1842
11695519,1500
28821876,1981
82524547,1795
97721484,1849
95009385,1758
32395949,1640
30156517,150
96590913,1446
76789709,132
90134260,373
58980328,1404
81463267,1929
28856543,887
59495374,1887
43434687,1228
71683092,1288
30560162,1869
52019131,1483
18199875,1265
89213195,52
83229597,798
93120128,315
72759071,1443
47187203,1717
47049777,1128
98833006,1724
19902914,270
39415902,890
40578274,1565
49163531,1500
46852725,1335
45162471,1142
78082223,1943
29579642,179
41768395,667
13665078,610
38392738,1873
83280185,753
86568216,492
86931510,1491
65022275,1263
64460721,512
22706524,1705
81372108,1706
93614743,816
21486842,223
83179987,1657
64194026,1633
49012441,920
12613155,1120
54713876,1129
95868566,1831
60500565,1193
86970397,445
22200267,37
54419109,692
53494398,993
19777486,753
71788435,1592
72165186,1589
40309988,1132
37027956,883
24845238,132
81421969,220
44705114,1651
31605396,1089
97792503,962
33940703,1616
38280015,605
29982569,1280
60382901,480
66151439,1772
11551708,74
77902025,944
72279123,266
21519574,1407
45513466,1428
35478228,1137
64577186,1822
89609632,1050
65062746,1590
91344747,1535
72012071,1324
63293167,554
45862015,1030
14521158,1369
77350308,1138
11122832,579
99219690,1925
26447898,1693
25558025,1290
70681218,403
36287638,1432
92061534,314
22108660,1501
72563383,1949
87753307,283
65799703,1897
19735071,948
64348447,294
27887237,610
85433134,1977
80678732,948
62299136,1696
27658037,1147
67696748,1229
85425911,64
10566166,1143
87442966,1068
26932962,1036
79066874,1044
19313604,1135
43770657,69
24258195,793
65789874,283
47172455,1168
24001510,1576
92577217,1020
29334132,1630
33309092,1462
60801447,717
31086692,1734
47961408,1563
97278387,1884
39234065,612
69015023,801
90818739,1705
39297959,1224
75886114,109
54783682,1808
38734712,1396
14239315,1573
34860256,910
39666884,12
95625270,844
28574488,433
42361735,915
99354380,268
79555013,1743
36554591,1138
59404262,234
13114141,1246
11868604,345
78327750,1764
89139220,557
68365491,172
41268394,325
50205722,1436
35784963,1486
61275961,583
48145949,1218
42994157,331
66659037,1213
19457980,2
79355489,489
80270409,1461
70052833,1759
73420153,1544
