dni,nombre_seccion,sede_id,apoderado_dni
84821244,YellowGreen,19,39638925
59344747,MintCream,18,96013529
34876876,Thistle,14,92527004
48145751,SeaShell,0,96102398
23410970,ForestGreen,11,50351861
99000981,PaleTurquoise,4,89040327
16736936,GoldenRod,2,67726226
84976163,Orchid,9,86619912
65249076,LemonChiffon,19,20900579
78832415,MediumAquaMarine,2,16425936
92201334,SeaShell,8,57570327
51960350,Khaki,6,22861936
67015969,SlateBlue,12,67216985
29953387,MediumVioletRed,18,47862469
36797408,YellowGreen,5,90141203
77004445,MediumBlue,4,40823743
32715017,Aqua,1,71447007
29325884,AntiqueWhite,14,22380150
67528030,OliveDrab,11,17528367
63497300,MintCream,3,79510754
53690919,GreenYellow,2,90780025
78701772,Moccasin,3,50235641
13184458,LightGray,9,88377304
34610950,OrangeRed,5,97589352
76788164,Gold,0,81938815
34067197,FireBrick,15,38726510
33973305,Cyan,11,94063270
26918141,Fuchsia,11,90807072
73521183,Chartreuse,4,82986178
56345767,DarkMagenta,10,74633309
13057861,YellowGreen,5,64055701
86384446,LemonChiffon,11,78257481
32369046,Cyan,12,94900271
82407447,DarkMagenta,12,46280030
92041529,YellowGreen,5,37618906
72647543,LemonChiffon,11,11013752
59906767,MediumSeaGreen,1,43066865
96239734,LightSeaGreen,14,43231730
37460093,Beige,18,70435389
91317050,Navy,9,47456334
33363026,Olive,17,29040400
96504570,Linen,18,94517758
97518916,Blue,4,72998294
11792391,BlueViolet,3,86390373
34031910,LavenderBlush,16,10320509
79617504,PapayaWhip,5,53962295
89643817,MediumVioletRed,17,87039939
37814076,SaddleBrown,10,69293768
87975084,DarkViolet,11,58529085
49032775,SkyBlue,11,15424579
31597030,Beige,18,57107500
52905376,SkyBlue,11,66323007
39672554,RoyalBlue,7,26593633
24444741,SteelBlue,16,14347716
40078082,DeepSkyBlue,10,12204509
22456424,YellowGreen,19,29390801
32474809,RosyBrown,15,22639910
80148838,Tan,7,24809472
10494312,Bisque,18,55515574
35190698,DeepSkyBlue,10,79979182
30137859,DarkSalmon,19,81910599
56706115,OrangeRed,5,97421951
40372613,NavajoWhite,8,10724570
26019866,LightSteelBlue,5,50153067
78618488,WhiteSmoke,16,10542221
95088834,DarkGreen,15,47628503
62317170,LightBlue,5,85097276
46855026,Salmon,7,32239528
68011325,FireBrick,15,23988639
29437324,WhiteSmoke,7,85307956
74629578,OrangeRed,8,32032720
47244750,IndianRed,19,49722316
71386010,MediumAquaMarine,3,43915061
73939784,HoneyDew,2,25420134
82201543,Gold,11,49090689
40792287,Moccasin,3,75589159
92423216,MediumAquaMarine,3,68302358
47403188,Azure,13,77884464
93441318,GhostWhite,11,32958112
11454839,PowderBlue,3,27279646
15358501,SeaShell,9,75967314
24853305,YellowGreen,5,16953183
90125456,Navy,7,78523831
79280894,MediumSpringGreen,5,62879363
76168462,Olive,18,42631539
14684759,GreenYellow,16,59880362
89201832,RosyBrown,12,61390655
66194567,MediumSpringGreen,5,12225190
30610808,DarkGoldenRod,14,51373686
25551827,DarkBlue,18,26499961
97767458,PowderBlue,3,13018851
97341349,DimGray,14,33426262
14320731,Blue,6,58139637
56864335,Fuchsia,12,81870784
80282195,Tomato,19,71200973
19557903,ForestGreen,19,17695613
63543588,DarkMagenta,10,58820617
52241006,Aqua,1,13788466
50555827,Snow,16,62450606
14306253,LightSkyBlue,12,47986435
55980473,LemonChiffon,17,94407251
71667545,SeaGreen,11,61850461
47968714,DarkViolet,8,48239691
27615487,SlateGray,2,10956964
59414164,DarkSlateGray,7,61515270
26149670,Pink,3,80524344
29136530,LightCyan,17,67416763
51772895,RoyalBlue,19,91181214
32808912,Violet,12,94016192
14258015,DimGray,7,23479936
15962002,Chartreuse,14,27387516
13769814,Khaki,11,35959232
45736590,DarkGray,6,31033958
51399871,FloralWhite,10,76428827
61398998,Silver,0,73988763
67925152,PaleTurquoise,19,17735639
59365338,Coral,13,34860722
69506936,Gray,2,80850504
82767031,GoldenRod,5,83001184
35716592,LightGoldenRodYellow,17,86360672
99166703,DeepSkyBlue,19,38680346
77337677,OrangeRed,5,95427407
78702094,Linen,14,56098945
69164400,Blue,11,70512131
59539880,DarkSlateGray,12,32616536
55550707,Wheat,10,57941227
83958656,GreenYellow,2,25927221
45845835,SlateGray,18,12204509
32896371,SeaShell,9,86986110
73320963,MediumSeaGreen,1,92415191
94387794,Navy,9,91261898
18515436,CornflowerBlue,0,38665182
44762484,DarkGoldenRod,14,81523266
62700632,HoneyDew,2,15627596
97428210,DimGray,8,39818852
14896216,SaddleBrown,10,11689140
93748816,LightPink,11,60679210
19158399,RosyBrown,15,61787446
25625359,HotPink,6,98600874
15709032,YellowGreen,3,17296961
10113335,Tomato,16,26948724
14658492,Purple,7,94550512
14525481,Salmon,7,47448273
92744418,AliceBlue,9,58800180
30673318,MistyRose,3,75317943
58930282,DarkKhaki,1,97529577
68544494,RosyBrown,15,60219413
63199787,Magenta,8,30140571
27542782,DarkKhaki,16,71647228
44520254,OrangeRed,8,98359384
30054122,LavenderBlush,14,80316985
95810103,DarkGreen,2,73026230
28899550,MediumSpringGreen,5,93954772
39927438,Lime,1,74934988
53112265,DarkGoldenRod,9,80623810
11739098,DeepSkyBlue,10,24803636
36843669,Moccasin,6,26239470
52853954,FloralWhite,10,99220423
47520961,LightBlue,1,84836764
48483326,HotPink,6,94732141
57345242,SteelBlue,18,79451908
34893666,RoyalBlue,14,15348071
17085506,Chartreuse,14,65912962
74796674,DimGray,14,73975743
24406792,SaddleBrown,10,51707989
42744331,RoyalBlue,7,39290878
92220099,Linen,14,82781548
92920140,RosyBrown,15,90231921
21523799,DarkSlateBlue,3,24982951
61634445,SlateGray,18,52911758
16582215,DarkGoldenRod,14,60596154
56219600,DarkViolet,2,85097276
44492515,BlueViolet,19,14201173
30063696,Navy,7,50351861
17124011,LemonChiffon,17,37780570
47309567,MediumAquaMarine,2,82986178
88195130,YellowGreen,5,20581956
42179111,PaleGreen,14,93492853
86417508,Khaki,6,80601250
59571883,Cyan,2,38274631
22853547,Gainsboro,17,26663984
40999109,PapayaWhip,4,20333365
77803715,Snow,16,46051940
26994737,Salmon,13,60165556
22368095,MediumVioletRed,12,48832334
13276624,LemonChiffon,19,59161882
17260251,LemonChiffon,17,18750382
32413542,LightBlue,15,70269754
21675768,LightPink,17,23514034
98365233,MintCream,18,13118638
15592390,DeepSkyBlue,10,15436760
66367962,OrangeRed,5,24223135
25498121,ForestGreen,10,65320754
95221637,Olive,18,81870784
78088894,Purple,17,70617719
61272915,BurlyWood,3,79025844
99786340,Orange,5,14513651
52719757,Cyan,11,49637676
52184534,Cyan,12,32537774
38306838,Gray,2,94773686
38881483,Snow,9,69512650
94590304,Khaki,11,84573204
55552260,SlateGray,18,80102032
13105229,Cyan,7,53246326
85245438,Wheat,18,80044541
26641007,Moccasin,3,76218571
60928440,LightPink,8,59353206
90961463,Purple,7,31008268
68430109,RoyalBlue,7,73407393
96724543,Coral,18,65090816
91511682,MediumVioletRed,18,91791340
10145532,Purple,18,14914844
72469043,LimeGreen,11,82116849
23836162,GreenYellow,2,39818852
63470958,GreenYellow,2,74934988
96542163,DimGray,8,60543820
51879736,DimGray,14,14201173
59648188,GoldenRod,18,51011847
62252751,DeepSkyBlue,10,81545674
71814223,MediumVioletRed,12,52987349
28806413,FloralWhite,10,60206796
51577884,IndianRed,19,97338607
12470343,Cyan,11,93405552
33028478,DarkGreen,15,19694333
94039735,LightSalmon,3,78437211
89348503,BurlyWood,3,19742646
13158375,OrangeRed,5,20096283
99133100,Gainsboro,17,35627090
44946257,BurlyWood,5,58555503
64306594,Coral,8,72975586
91758736,OliveDrab,11,94576164
55492679,LightSteelBlue,6,18929274
14581993,Coral,7,72628094
94511864,Tan,7,73863410
44936522,HotPink,6,75300881
61022300,FloralWhite,10,14249265
63065743,Blue,6,29743199
27503742,MistyRose,17,45828970
77622235,Orchid,6,35575000
93904602,Navy,9,27213528
47473865,PaleGoldenRod,0,12782917
83114458,Gainsboro,1,71200973
23244524,Black,9,96739698
93907583,MintCream,1,13062988
38289308,DeepPink,8,54748994
91172096,MidnightBlue,19,29899198
76950513,Gainsboro,19,85044437
99105333,SkyBlue,11,22848341
53448879,Coral,10,76470650
85818176,MediumVioletRed,5,15585442
83949274,SteelBlue,18,79376261
23336893,MediumVioletRed,5,52402517
73191144,MintCream,18,92885176
48816400,LimeGreen,8,37435834
84023255,Gold,11,76359061
63777551,PapayaWhip,5,87541977
78333687,Gold,11,34921014
43595738,Plum,2,12175049
97145547,Tomato,19,61144370
34379552,OrangeRed,8,86008848
98778092,SandyBrown,5,59770307
68772917,IndianRed,18,88581132
31846996,SlateGray,2,69604477
24175714,SeaShell,8,31033958
19678123,OliveDrab,10,87807972
91654211,RoyalBlue,19,83809256
28144080,Gold,11,23312703
38821154,SteelBlue,16,36881838
99092931,Snow,16,59663178
65422646,MediumAquaMarine,2,81339087
89355136,Bisque,18,69597030
86784130,LightSlateGray,3,33155283
24470812,DarkOrchid,19,57696627
85279067,MintCream,10,20680958
26031571,FireBrick,9,83077867
52929257,DarkTurquoise,14,94407251
11376859,Blue,6,95093106
98998923,FireBrick,14,91764872
90493355,Tan,15,48386043
95044659,DeepPink,8,57565050
94761581,LightPink,17,51728072
42396554,SlateBlue,18,88646733
39677015,Violet,12,89949129
75453589,MediumBlue,4,58838064
93200488,MediumVioletRed,7,69136662
55355086,Thistle,11,36528241
79751052,Moccasin,3,86304645
71814577,LightSkyBlue,12,73436194
14707217,PapayaWhip,5,75589159
16447892,DarkSeaGreen,2,80337249
86470994,DarkGreen,15,53045955
46853089,Chocolate,19,43645374
82061606,GreenYellow,2,97402286
66299569,DarkCyan,7,21023485
55437131,GreenYellow,2,47897555
21226003,Snow,9,53256733
55262676,MediumBlue,8,74668327
82866129,LemonChiffon,11,78497526
29787994,MidnightBlue,11,62355491
16270588,DarkTurquoise,14,55725872
77565686,SlateBlue,19,33208180
41785189,LavenderBlush,3,73407393
76887435,Magenta,19,71738334
75784947,MediumBlue,16,82985963
41766047,Olive,18,35811898
38190833,Orange,5,81069976
91863181,Wheat,13,75205749
19686224,Teal,2,40842525
32626132,BlanchedAlmond,1,33281209
87614354,Coral,8,57162353
55296131,Ivory,14,73835279
13662788,MediumSlateBlue,0,36596475
75076950,YellowGreen,9,43410336
62366209,Wheat,13,18521682
83736261,DarkCyan,11,59865990
85076707,Thistle,8,96835244
78017281,SandyBrown,5,59363632
84047539,LightBlue,1,90303383
10649449,Salmon,13,60664053
96995258,SlateBlue,19,79047691
32173487,BurlyWood,5,72899766
46938678,YellowGreen,19,59246951
23476020,MediumTurquoise,3,11614124
28136961,Black,9,57892627
89993834,Coral,10,36740745
29860741,Coral,18,49259635
92725252,DarkCyan,7,50082710
68518741,PapayaWhip,4,98523353
93275355,Gold,17,72746962
73306052,RosyBrown,5,70648809
17519351,DarkMagenta,10,54009371
34455805,BlueViolet,3,57897812
53037634,Gainsboro,19,65311790
95420894,Cyan,7,26150543
74895007,Teal,11,66588445
81334634,LightSlateGray,3,47169420
82868093,Maroon,3,53246326
93770805,Azure,13,62904318
37179796,Gold,4,36568092
64310840,Aqua,16,36487028
70058690,Cyan,2,30114168
98277074,LightSeaGreen,14,24809472
91807597,Blue,14,34696831
93451969,LightBlue,6,52987349
51751304,AliceBlue,3,44700557
19354935,LimeGreen,11,16623908
81194752,BurlyWood,3,80039596
57258257,Olive,17,72899960
78455053,LightPink,11,17187631
83757178,PapayaWhip,10,96416377
15591491,MediumSpringGreen,3,19683805
37130606,Plum,15,40417757
97240801,PapayaWhip,5,64532119
13984735,HoneyDew,2,55562117
73109963,DarkOrchid,13,33031748
97966981,RosyBrown,15,89332866
15724282,Gainsboro,1,81339087
31883229,MediumAquaMarine,3,90358618
69449583,SeaGreen,2,75426535
18758403,Azure,12,46873931
39570936,Orchid,7,47773861
41508937,MediumSpringGreen,5,20217359
28495881,DarkSlateBlue,14,74668327
11313913,Chartreuse,14,77169418
87196216,OldLace,4,51764409
39020654,Red,12,85102061
70670227,LightSteelBlue,6,63531701
64849266,Gainsboro,19,98407080
42330184,RosyBrown,12,58516715
34558207,DimGray,8,86349837
46043431,ForestGreen,4,17965949
99345845,Violet,12,66327588
52734558,LightSalmon,19,82620698
15313683,Magenta,4,25210403
88102212,Teal,15,83285816
44351743,Bisque,10,79860353
28854849,FireBrick,14,24734178
72526059,SkyBlue,11,66420799
96266016,Gold,0,42072419
46947370,DarkGoldenRod,14,77493966
89956230,OrangeRed,5,94907114
55597095,Bisque,18,30647071
23630706,PaleGoldenRod,0,60664053
39031384,DeepSkyBlue,19,90780021
69075980,PaleTurquoise,19,26443789
84206859,YellowGreen,9,61995318
29222197,DarkSlateGray,19,37052218
48158907,LightSteelBlue,6,60498402
78687102,Chartreuse,4,80501146
67731419,GreenYellow,16,21885834
78054653,Maroon,3,23586212
35094535,PapayaWhip,4,74734483
92979825,LightPink,17,35959232
60465099,MintCream,18,17352679
99341804,Wheat,15,31996113
85559849,LightPink,11,78257481
93121845,FireBrick,9,60165556
90123073,MediumSeaGreen,1,20704390
10078057,SlateBlue,10,35083924
77501606,RosyBrown,16,89099550
16066109,Gray,10,39403694
79493979,AliceBlue,3,16425936
29891329,Gainsboro,19,28931009
41520506,Thistle,14,18293331
91626833,DarkSlateBlue,14,84303664
35094187,DimGray,14,96088269
80617768,DarkSlateBlue,6,56111895
61014519,LightCyan,17,44224634
81006832,Blue,4,85421599
35915786,DarkKhaki,16,61041642
16544866,Olive,17,82875665
14384581,PaleTurquoise,19,67203824
97717719,MintCream,1,82439253
22364413,DarkMagenta,12,62879363
43269837,SlateBlue,19,41272196
42599027,PowderBlue,3,62369907
48850434,LightBlue,1,36973786
29408187,MediumTurquoise,3,52977747
52029912,Wheat,9,75223636
60579251,HotPink,6,50255140
91052794,Lavender,8,30354052
55101194,DarkViolet,11,61694784
14427000,DarkSlateGray,12,76103298
52805017,Gainsboro,16,85564991
22127764,HotPink,9,14599073
13714974,DarkMagenta,12,11914998
18019698,Crimson,4,64097008
40333998,SteelBlue,16,96217739
53322357,Tan,7,59265628
16034932,LightSteelBlue,5,61458263
77956615,MidnightBlue,19,15167043
69331619,Magenta,8,31445909
83480609,Cyan,1,93472476
66355223,SeaShell,0,47862469
32441648,DarkSlateGray,7,46006010
25643891,Gainsboro,19,40312915
39977948,DimGray,8,33279835
92990727,GreenYellow,2,75967290
21375680,DarkTurquoise,14,17939917
32069211,Silver,0,77244652
42912844,Bisque,18,22884845
50662768,BlueViolet,1,79576603
50053374,Cyan,7,33680823
89899754,Coral,13,39763752
67609125,Wheat,9,34489070
55265958,Gray,10,82689632
14163583,LavenderBlush,16,80191542
58030701,MediumVioletRed,7,25131938
73248278,Cyan,11,63541776
20603840,Olive,17,96102398
35092243,LightBlue,6,17674126
98228030,BlueViolet,19,38792444
16678511,Silver,0,44812103
90414831,Blue,4,99168505
99723123,DarkKhaki,16,90980065
73863063,Magenta,4,89919518
95675710,LightPink,11,85421599
97286404,Azure,13,11152215
86574036,ForestGreen,19,60836046
14285618,LightGreen,1,49088003
10820841,Khaki,11,37006907
65661358,HotPink,6,41654190
38341652,ForestGreen,10,90070477
40996861,MediumAquaMarine,2,72693356
30284564,RoyalBlue,7,76761894
20249061,Fuchsia,5,56073111
22290021,FloralWhite,17,31417174
12068684,PaleVioletRed,3,56846412
29741230,DimGray,14,50915893
10232227,ForestGreen,11,41826422
16716176,RoyalBlue,7,19289488
74271147,SandyBrown,1,64902288
97079660,Thistle,8,96118813
98185464,PapayaWhip,10,89512453
47128327,LightSalmon,16,10851434
81561802,Bisque,18,46873987
71944184,PowderBlue,3,90340202
76956846,FireBrick,14,23376671
42519566,DarkSeaGreen,13,75478601
61912479,MediumSpringGreen,5,81191349
45149305,DarkSlateBlue,6,32616536
83280399,Tan,7,33395388
22698263,DeepSkyBlue,19,25131938
17407802,Tan,7,44854430
56914494,Orchid,9,59139127
38361408,PapayaWhip,10,30009534
54572511,RosyBrown,4,92387905
47869469,Lavender,8,40520451
14758870,MediumTurquoise,3,65702443
62352739,LightSalmon,4,83577076
14027874,LavenderBlush,14,90559920
85910244,Tomato,18,94407251
75012114,MediumAquaMarine,3,99452712
29683215,SkyBlue,11,88937615
52822237,Teal,0,79339057
73213562,Fuchsia,10,62369907
78004838,SandyBrown,12,59886040
81266939,Olive,17,30615295
30237656,Moccasin,3,44060194
37550861,Tomato,18,37096629
17372308,BurlyWood,1,58091405
10821625,DarkOrchid,19,63033606
54238657,SlateBlue,19,19176382
62048761,Gold,11,37991754
23817314,Purple,17,76470650
31576418,Thistle,14,72944311
77964117,GhostWhite,17,59265628
46208502,DeepSkyBlue,19,73694936
25816090,Orchid,6,51432646
82646648,DeepPink,8,69867377
76024071,Gray,16,63245983
40705575,SeaGreen,11,72628094
54067607,FloralWhite,10,87839330
36174989,LightGoldenRodYellow,17,45963551
84906272,SlateGray,18,96336409
67733020,Chartreuse,4,92356744
72323662,DarkViolet,2,56153118
47220341,Bisque,10,80044541
13730352,HotPink,6,84903600
53896962,Purple,7,52238473
53436273,Thistle,11,28831181
72217704,GreenYellow,16,31696565
91442964,Gainsboro,1,86365950
40006919,Wheat,18,25131938
54049370,DarkGoldenRod,9,60505512
89434066,LightSteelBlue,6,66271666
93371281,LemonChiffon,19,71582819
22399686,Bisque,18,15877045
58705948,DarkViolet,11,65432104
35165754,Azure,13,43645374
24810999,DarkOrchid,13,19702682
32154471,CornflowerBlue,0,79694554
21402951,ForestGreen,13,36670717
74609571,DarkSlateGray,7,98907856
41484458,DarkGoldenRod,14,15297475
61740463,Wheat,13,27631699
19412731,Azure,13,81985905
53865284,LightSeaGreen,14,68824912
24237220,LightSteelBlue,5,36131064
90604795,SeaShell,9,56301793
90538270,LavenderBlush,14,95117622
99801948,Gold,0,68125151
30405445,Wheat,12,85661865
24753031,DarkSeaGreen,13,30178162
53966726,MistyRose,3,78109732
77430509,Linen,14,24095442
76090435,AliceBlue,3,64752999
32783660,LemonChiffon,17,76340101
43599608,Tan,15,24737604
33102165,WhiteSmoke,7,14271750
32552189,MediumAquaMarine,3,93081775
49666969,Azure,13,95756919
81852028,PaleVioletRed,3,73721954
46578637,ForestGreen,11,51514923
77475603,Magenta,2,38755090
98406423,Magenta,2,59139127
99002330,Magenta,8,76777212
22572268,DeepSkyBlue,19,21621583
76322456,LightSteelBlue,5,98019928
85854417,LightGreen,1,77486699
90899858,Coral,10,22706056
45126530,RoyalBlue,19,91741481
64654500,HoneyDew,16,47467800
70677012,MediumVioletRed,18,37852719
52270782,LightSalmon,4,17292725
59913365,LemonChiffon,11,76122839
87565634,MediumAquaMarine,2,46443121
60970389,Gold,11,85307956
48855426,RoyalBlue,14,77777751
89934333,Green,15,44812103
30136610,MintCream,3,52634575
80163251,Bisque,18,30920667
26598084,LightBlue,5,86765204
53997241,LimeGreen,8,33614342
24656903,MediumBlue,16,89898663
35461841,OldLace,4,29494201
32402641,Olive,18,94134726
92992417,LightSeaGreen,14,98025626
20035452,SeaShell,0,91373580
27039180,MediumTurquoise,3,96106674
85377888,Tomato,16,82729935
73478967,PaleGreen,14,40312915
97370744,BlanchedAlmond,1,70366814
90869148,MediumBlue,4,55129623
90011713,BlanchedAlmond,1,77748319
90398471,Fuchsia,5,95898316
40930483,Gainsboro,17,30998860
93913166,SandyBrown,1,55169604
73134292,LightGray,9,21811746
21717039,Blue,11,21824725
36578396,MediumVioletRed,7,55917882
83838018,PaleTurquoise,19,11637109
25633473,FloralWhite,17,73722851
55802642,GhostWhite,11,92865354
90227997,LemonChiffon,19,14170281
98810227,DarkMagenta,10,85283818
54309186,IndianRed,18,83854359
55655897,OliveDrab,11,28277010
44054892,PapayaWhip,10,82122115
16093988,MediumTurquoise,3,26807154
61956352,GoldenRod,18,12723714
64599853,Lime,1,32492231
80804590,Snow,16,39341497
67415891,DarkSlateBlue,13,81881243
26551542,DarkBlue,18,14772624
66694891,MediumVioletRed,18,66352868
38319004,DimGray,14,85566921
42137119,Gray,16,34812487
24621625,Linen,14,84473191
87623424,SkyBlue,11,92715887
42619413,Snow,12,22305409
84462509,Cyan,12,94900271
37340857,MintCream,18,71667758
57837350,SlateBlue,19,25394517
93100694,Peru,13,14772624
12978169,PapayaWhip,10,33181570
83173814,MintCream,3,97137537
75636991,ForestGreen,4,18921298
78691121,Gainsboro,16,80102032
34374654,Aqua,1,33837320
84786096,Snow,9,95939001
59185257,LightBlue,6,31788063
52971556,SandyBrown,5,87329368
48040517,OliveDrab,10,95882278
58267541,DarkOrchid,19,24737604
86455234,Beige,18,18892481
36205510,Tan,7,53674220
54942960,MediumSlateBlue,0,52987349
73275627,MediumTurquoise,3,98955285
84177659,MidnightBlue,11,78318849
33915510,DarkGoldenRod,9,37245861
50420188,MediumVioletRed,18,52090536
57329810,DarkMagenta,12,45399781
84857072,MidnightBlue,6,97318459
25455749,Moccasin,6,42072419
66519961,GoldenRod,5,88325760
42108918,LightCoral,3,77974157
30423661,DarkOrchid,19,84736259
35963348,Gainsboro,16,58139637
27473897,Orange,5,28287275
10030627,RoyalBlue,7,79667420
12759447,DarkSlateGray,19,71653001
44493706,GreenYellow,2,45343526
12506020,Cyan,7,56230328
35457080,MistyRose,3,34185253
53757959,Beige,18,69924020
14762200,Gainsboro,17,18892481
38091307,DimGray,14,67831680
11664494,LightCoral,3,87992336
79508438,Coral,18,58741113
88980878,DarkMagenta,12,75317943
73152340,Gray,10,27970659
35581876,BlueViolet,19,45468126
57627451,DarkGreen,2,70669963
69618589,LavenderBlush,16,90141203
26131496,LightBlue,1,46310139
69627441,YellowGreen,5,21013466
97673945,RosyBrown,15,66099761
10871108,DarkSeaGreen,2,93269930
62339977,Tan,15,14502091
60325758,PaleTurquoise,16,97742110
18914471,Lavender,8,85081550
36432605,DarkViolet,11,14347716
40968949,PapayaWhip,10,64097008
59982091,Plum,15,67952677
58982000,Thistle,11,41947915
69781556,Gold,0,11807660
79654509,Gainsboro,19,35203777
83369512,Olive,17,18838093
13886483,Aqua,16,58738296
48405862,BurlyWood,5,90998857
44391901,RosyBrown,16,82875665
92794747,SeaShell,8,63295851
78465430,LightSkyBlue,12,50835368
52158694,LightBlue,5,60666017
42674231,DarkSlateBlue,14,30946403
62335098,Salmon,13,57863377
74246266,Coral,10,87259672
20499645,Thistle,8,78295877
33011315,LavenderBlush,3,81870784
35708186,DarkOliveGreen,10,53611232
89005937,CadetBlue,7,79664065
34097627,GhostWhite,17,23293251
23292443,DeepSkyBlue,19,11614124
18774546,Coral,13,76830907
30100588,HotPink,6,12558931
34353108,ForestGreen,11,79881473
38678728,YellowGreen,5,14686227
75137020,PaleTurquoise,16,83285816
21086290,YellowGreen,3,49191026
92045558,MidnightBlue,19,85841928
89609548,Gray,2,31788063
90307495,Fuchsia,10,76761894
93215045,GoldenRod,18,10320509
15472792,FloralWhite,17,87796963
50967282,Thistle,8,69816651
78496976,Tan,7,33366881
53244693,LightSkyBlue,12,87076488
92405417,DimGray,7,68026437
96160873,MediumBlue,4,82318321
50949408,Turquoise,0,97208652
32254082,FireBrick,14,87938230
91557709,OliveDrab,11,17887478
32990022,YellowGreen,9,81191349
30612323,DarkSlateGray,7,49436611
12160899,DarkMagenta,10,14249265
96490036,Gray,2,72887811
84111640,MediumBlue,16,45828970
14998380,LightGray,9,15799411
75317336,Khaki,11,96419198
86782379,LimeGreen,11,62049794
36030615,PaleGoldenRod,0,93269930
22838812,LightPink,2,20704390
27191451,DarkViolet,3,62580512
49381968,DeepSkyBlue,10,51076964
83514743,Tan,7,64959916
86502833,DarkGoldenRod,9,62698280
91168871,Crimson,4,19929805
74726679,DarkBlue,18,91274147
16970505,DarkViolet,2,84229644
65953072,RosyBrown,16,63246310
10460821,MintCream,18,50951193
11597132,Cyan,7,16618485
79423365,HotPink,6,84862279
59308140,BurlyWood,1,94582156
94762505,LavenderBlush,14,48108304
63995582,Cyan,2,26959385
54167655,SeaGreen,2,49436611
83373464,BlueViolet,19,50898714
81440157,OrangeRed,8,79273200
13370265,RoyalBlue,19,14425233
98961165,AntiqueWhite,14,79408251
37884335,Gold,0,86533199
63023455,DarkSlateBlue,14,56098945
48050003,Gold,17,98600874
98500416,ForestGreen,10,16571983
13676809,NavajoWhite,8,99528545
91337168,SandyBrown,5,65356305
22227327,Magenta,8,72057869
48790536,Turquoise,0,63573331
77399109,Linen,14,59770307
79316109,Chocolate,19,57306740
86404640,Purple,18,56733067
62819978,Pink,3,56098945
14524240,SlateBlue,10,58114931
46822876,Salmon,13,17265230
41539852,LightSalmon,16,63361572
75614901,Plum,15,78645018
75139532,MintCream,18,35127487
98232780,DarkSeaGreen,2,47410158
82599972,DarkViolet,2,21811746
28739596,SeaShell,9,45821026
18312623,OliveDrab,11,73425912
52644818,OrangeRed,15,79701012
43210917,SlateBlue,10,91833503
19137521,LightYellow,1,39323582
85465908,SandyBrown,12,43168250
96957691,MediumAquaMarine,2,21623431
15460421,NavajoWhite,8,98729117
81414400,YellowGreen,9,64001139
98634119,Red,1,50522664
33120321,Chartreuse,12,21273599
29459495,DarkMagenta,10,44615560
42534802,DarkSeaGreen,2,56471388
64929702,PaleVioletRed,12,70927921
94632170,LightSlateGray,7,41462409
89963421,MintCream,1,72899766
79486967,DarkSlateGray,19,81216235
99034198,YellowGreen,5,45088177
38001021,LightGreen,15,22794193
69285993,Beige,18,60948449
27899215,Teal,0,97208652
48114124,Red,12,93240935
87876423,Snow,16,45963551
82618434,HotPink,6,36099989
87949185,Tomato,16,99168505
69098007,MediumVioletRed,5,56853771
25146460,CornflowerBlue,15,11689140
20276730,Cyan,1,58800180
76722892,Orchid,7,21161864
20430631,DarkViolet,3,81545674
48638377,ForestGreen,19,44550293
81523574,WhiteSmoke,7,53265830
91914075,LightGreen,1,17528367
62170234,DimGray,8,52764552
80121292,IndianRed,19,56073111
75011308,SlateGray,2,21792003
98275998,MediumAquaMarine,3,58745528
36902719,AliceBlue,3,20785435
88388724,Lime,1,14611523
43777549,MidnightBlue,19,11281817
81452320,LightYellow,8,96041306
14574208,DarkSlateBlue,3,17956330
12994245,LightSteelBlue,5,77967641
12632951,GhostWhite,11,38476839
57478703,MistyRose,17,41344220
18803849,DeepPink,8,70017548
94534763,Gainsboro,16,23482443
75525340,LavenderBlush,16,85564991
83299266,SeaGreen,2,41384318
12366540,LightSkyBlue,12,44881095
32222584,DarkGray,6,13025670
78500256,SeaGreen,11,95164073
33198210,GoldenRod,18,20534202
18409594,RosyBrown,5,43659258
25280701,Pink,3,89400987
27535436,Peru,13,70673943
10316967,OldLace,7,41557236
64231532,ForestGreen,13,45422076
74206369,LightSalmon,19,83854359
46051818,MidnightBlue,6,30676592
42365999,Blue,14,50358896
51169155,MediumVioletRed,18,74032836
68930457,DarkCyan,7,87102258
98832909,Blue,11,20217359
64048072,MediumVioletRed,5,25981689
17879987,RosyBrown,16,89107412
44897635,PaleGoldenRod,0,40848152
73000122,MediumSlateBlue,0,48428136
91569721,DarkCyan,6,26663984
79221367,Gold,4,43160974
78512747,LemonChiffon,17,73835279
88425719,Chocolate,4,97529577
77588451,Moccasin,3,28831181
48926077,SaddleBrown,0,37249841
84144334,MidnightBlue,11,81216235
11825266,LightSalmon,4,98359384
50419520,PaleTurquoise,19,28104182
73119942,DarkSlateBlue,6,17292725
62398545,Gainsboro,1,64177440
69060243,AntiqueWhite,14,89661266
10455626,OldLace,4,16076375
23110221,Gold,17,80950845
63265433,Magenta,8,86984277
19933777,Gray,2,79604942
41503277,PaleGreen,14,65256082
26168040,DarkCyan,6,75943791
24254899,Magenta,8,12126656
63000126,MediumVioletRed,5,38792444
88430658,DarkSlateBlue,14,36953591
78473041,Beige,18,22495948
98844721,DarkSlateGray,12,55130716
