dni,numero_celular
30123040,327331185
97014444,277166327
19933548,560901945
39627409,734537376
92497391,298738186
36636039,932373437
84232813,926360397
33290988,537329323
82934349,426411289
65571896,743192144
97982137,320401833
81563799,686612121
62440423,485462361
27050193,523492624
29385356,478417150
96753938,471540479
31356637,499264347
50526291,344441876
56760332,727645063
91238663,795796397
66232381,570468024
18334562,239477805
31583565,464900860
72338852,629620664
28445306,751317108
92693023,475461655
56915258,991789251
25842911,580274929
87602467,724791460
44537941,510527090
69401294,599462967
41205490,761816922
54430263,744546938
30832306,459273070
17229541,857552870
19646190,343398297
74291254,454560915
93874772,239197552
92813666,559957545
99862384,485710036
97323360,684146994
40312260,459376156
77251245,699029722
61687666,632803604
62197878,410097208
89112833,380357617
52039976,626155104
73621515,647275563
26555653,237805170
65400129,493865196
52847337,224037454
56493687,272677469
89591831,579511564
52551990,731022396
12875712,742305391
41340176,963691001
90904284,411730119
50611267,362521154
18712561,666058553
74658269,772342356
95131724,261994062
51775128,764486848
25872538,863990752
38413395,855851157
50255218,480437524
22853032,924957062
62933660,787136497
90088773,697089672
83686041,237749561
93044539,337201704
11289082,885096855
68705347,721512136
11476900,661269159
53394285,974892773
24329044,258076332
40117303,384094630
59813111,465151500
57730147,960324036
56999151,727625045
35506246,435084254
16632501,820724056
85392343,671355833
85961482,677802962
39906342,816746373
70855753,378157291
58526237,483243308
52619367,296037201
74910838,318543822
92975018,361035452
33938233,810042705
19254007,486459298
65393157,681089995
40669936,369183588
20658096,872166949
12341098,318117625
93290314,765688457
71753502,358808151
92509955,519060429
53392031,842703040
16862997,639311460
22975399,743768195
78432320,990049924
14157634,350220716
24247138,571942123
42031900,456259906
70168277,392894483
31051345,766343857
98422763,364890237
31557519,360772206
89256237,749594252
97331330,449015847
75521792,484838874
85370566,886797058
39518058,496706674
85086600,991474251
18864034,552249541
78627644,589162676
56458601,459491827
19319912,961393691
83557045,441906541
30008651,698545178
44465396,422502502
76955760,697751168
62895493,275395611
66856438,269181196
55052541,394095951
30499334,933460655
85097435,435427356
19759937,663160032
58674900,925843523
47245034,789803152
54805030,769599810
81097453,378580998
59550023,873050697
16444231,428996274
47086143,784209172
39996020,479164321
82421376,636384367
79008765,965534356
66408758,896459102
77462756,582589970
13864969,316241578
89205207,398282466
82527720,331702153
51408814,428595805
98611951,999746081
32194043,986672030
79742198,423691959
20570206,259932414
60618220,666732905
56375616,813246453
84108113,587106790
62658856,691055369
14779601,563330916
19537579,883680439
62754653,654874201
49239379,938179030
86942086,484430117
58311433,316999221
22032306,219736467
65011930,918168690
92276404,375617820
74745038,228200997
47516471,324487003
68865409,333691515
51608938,831993014
96418808,780562541
28393067,324433642
44825149,737962170
73755422,638775566
73212094,569062168
39315013,589920370
49362477,375116692
68098363,781058215
69385592,288267209
18448058,816118063
65000737,931444984
71536434,923301829
51863278,613076934
69042894,651380462
14740582,469121881
31170805,947203815
97895659,650392244
69530238,555092980
23057200,686917070
92656081,594065636
19757492,554691284
38458049,437252068
80830801,872653055
34209933,893906517
11369436,349474039
48974502,837431688
89961235,632955815
15860646,393934646
23076720,532453164
66972061,671434143
92628440,741530735
72824447,621908698
11456310,626895080
99519967,939260181
60255984,275127080
94522266,790442231
17056582,567699700
68015249,886807341
32645458,723353771
71367943,844697384
75905805,422141633
98842786,422918876
65208103,398835163
72037545,759046343
35966371,354941561
42416710,426262163
16332351,869952673
54335212,825787486
16359612,748908742
24016785,677367800
26697066,487745126
68270792,971015197
38272113,288396849
13523511,869449732
32308995,982331731
88670514,924974760
67578834,530936212
99514514,627666714
54398381,240879289
98144588,383822786
44688714,324752369
71507552,946792360
50014867,936005333
77141642,896696780
76749413,610920293
95098584,756769083
43846711,525691370
97520060,616574096
45272376,449166348
35446521,971372939
75273640,397380651
53048374,742227373
29475365,432440510
96284637,866485533
45418821,212850792
15189928,965005157
83477653,645536622
83806615,433006226
37808173,777799774
69958114,319001963
39971811,918613002
81485769,419838254
98541104,753115131
98286793,263054591
83380487,478549613
62900561,387117825
30265183,645003361
21965626,850256451
53712130,398901827
54217323,479170977
36607771,432097449
49461344,420518876
71149548,475007849
85599746,618051715
14344965,658586379
87661071,570525371
83960418,714631636
23564093,332772005
69499766,579699140
41950438,513162014
47543065,925835436
12911912,276878811
52090437,626865043
99319200,738376718
84068416,977436253
60738042,495599412
39719890,440484588
49206789,688881492
15199874,833011761
21216473,734489402
84174575,960846492
96907577,617029569
47955040,258388840
60506372,485756639
47020111,685260696
26487978,970753487
53153789,858263303
95375732,824979260
74725957,495144791
59140537,757862527
82045224,595899821
44497224,321648014
31444532,834475276
81514673,922545705
62727246,691676077
27754172,933262188
62691646,424254368
46073041,635090776
10218129,265487296
48104833,651077421
83239134,860142487
84865580,437149030
10961375,429275612
39351781,840768575
45351844,955862385
16047440,341912029
56336296,380396520
62970328,963281476
37258783,356204026
33766878,532354589
19493572,741934323
21815750,924776559
77657352,783398259
93884647,823764880
21531574,863483973
63772299,544143181
86971080,715355853
51737237,485924654
11773467,325882061
99596450,692152045
71482743,270523607
90564236,495184997
68572903,980902079
38150093,257956918
73467785,553750792
86846287,289738109
91597153,814430736
67435328,574311638
59232211,792272439
86233202,457301627
42045119,418100909
64180433,426749757
54863270,269780291
27364272,231702289
67522295,760749689
90652890,947190524
39922213,623721480
27405722,886952751
90645398,726209363
39063413,923184422
95895220,854637661
13601863,672299163
25354085,659230283
46744593,560857257
57977103,542720528
58472443,366474042
76195684,629523393
28445965,541481652
81080182,561848937
52749340,911414071
69885294,782517452
62159261,872927525
52173113,441660694
71459683,463916846
36704842,681174485
16304398,964971991
19726136,530374690
14691916,868913655
99356747,350448301
34389350,734213207
12559162,967099734
38791407,417393306
67698613,476620268
34936698,655599911
72392733,754658759
50405908,461160604
95923806,493154591
10509776,730922661
21401786,930082709
19375708,638097770
51082514,746884130
85457807,850173905
73831841,815594015
46938181,476694699
65966883,363242226
43828318,676377127
95737924,847402166
38228068,519736665
15749560,244565314
17004524,849389936
46439968,762880940
63104442,812588623
47159308,728282080
76034291,472874243
25451005,932692329
96179852,226332158
97001415,382880892
43076732,774603791
82715935,412298883
49932030,472375105
90039340,440436451
88946627,841728536
92133025,943279566
24192211,413237280
16561509,525613907
72994763,998640565
83598544,550375393
52715083,711764323
32640481,861841752
18801694,540810074
74704912,493518978
56354101,632195222
44828030,859390191
80061247,632480617
97662800,756589765
91942835,370972654
74659062,464764636
86295273,814681187
75364527,278181620
96558076,691260417
52946389,329168693
22366052,788801158
39333413,792669536
50539483,827581153
48735474,881417779
66569341,487097302
70566735,595524015
81175241,887452132
18398906,640947796
13567877,398231812
40128296,411376400
28576747,556008890
54525143,677699244
72643444,744163016
66749169,350565426
20709899,343922839
61326006,227475468
44639399,725972766
10705122,343139211
26605903,371740673
95584867,621901774
56051976,365433601
79560236,654829071
89596597,357666763
79089785,236986323
40383448,635078841
85768959,957195562
75584753,545510240
98439754,588328186
24923748,357996000
15157452,792232156
78460920,852244695
15281966,683605119
60979560,496989113
34767112,458264149
28259797,871391393
58866539,718939188
90924849,985300083
13092448,444639164
63511995,694422546
87322825,520613818
73453753,660791931
82336331,465810610
89376024,267296922
44554948,549868749
15487415,276982691
88100987,743701354
11283258,323420644
92093709,727401147
52503748,210085978
66430811,384817658
36313062,864445842
92025251,990595611
30590678,535047078
19177069,695057938
92730014,727445876
32800534,597767123
17071002,492985868
98594086,544664806
41551233,251172896
33274468,563227243
15330046,695839155
43295917,666284270
10684484,931665203
14810805,522883779
78693140,997522925
14580928,681684712
17889455,873852267
18592670,777743425
41601832,528959919
30184825,614369507
33200580,915119540
52426773,997955939
33556879,572300434
87551272,497605239
82055002,898742013
78925997,398834947
45992393,413949449
88359709,315863499
38222464,411100608
21913948,494737177
59457925,584247939
16226123,855448485
78110376,945124930
92051433,247408297
71172885,294275610
87969436,353426960
66370908,715923723
67223099,712313345
74042795,677549789
34552017,386200764
16305929,483129468
87280014,262995945
54340560,489074083
90684057,280331647
55647252,434202246
29332486,286089086
33268381,817835793
65642808,551533784
16652684,560123469
81606166,339101998
33258091,820175665
77393702,742820501
28961326,480479333
65444643,792265781
80901650,563614928
34932691,261671587
52295930,534706756
50395589,950643188
70364620,737382327
51486914,886873553
14020774,496483016
50191601,750707563
64987473,530722254
74912520,930676480
58585889,415011793
84393924,740516035
62176663,776565115
79256832,714491989
49441608,586735143
50378594,449776410
58563699,748581197
68935615,878970614
15295408,876685720
44895630,380471815
79522583,748361936
26995905,853769045
21643209,271038790
62663933,336167356
55214242,464637353
29545888,492123360
44729535,294473540
13006029,258814820
82324136,384909904
25152189,657000118
20189920,957261859
38183957,894367365
52506484,648554815
48421419,932292662
29114805,445016503
54193660,742713200
33652931,278873924
30520602,582273955
98392127,342516185
63890292,622154024
52390870,916254132
52375404,425392095
40440528,573347406
15383171,347196242
66281603,285444763
33822718,874059630
55901039,835980036
20596794,897975209
68846671,266985480
77123459,434706659
42853639,637974577
68681640,687128496
13118827,962671454
10038163,836203991
38118083,449631438
63197143,684269624
35231276,357395356
64907970,643588379
92847899,360555238
67126643,380930327
77804130,767219931
70908745,727479442
72290349,880823352
90768877,682382409
30229317,349856895
52126956,580329326
30559975,488737289
12476206,557317783
46273254,460490455
20948601,998882254
88796082,919589953
21521108,768902682
12325286,631328848
93885913,298468805
98443275,242462634
67669055,915887798
65584798,386290730
49241697,974215829
69545264,373108088
85039422,488087760
83767736,842863323
33496233,552562171
88699758,611461327
20661891,536653354
71807914,970386836
46835864,951998867
35926005,498501240
63535644,611324571
37204320,428090606
17620140,463643562
30646947,345594500
74333024,297870602
98801220,325684202
50098104,977189074
33777305,712517656
27832844,317646317
98744658,478676080
43790000,217544521
50227216,564251783
12387366,455133987
18096108,364554334
44279472,778621075
70149348,821591730
77038475,810748632
73549629,388931079
62350531,531309810
20271841,868993570
41711084,482340401
84653739,570315280
37420125,753984552
52560990,478313298
52019063,280506418
30698427,512108974
86699856,670708879
20499266,291680023
69442829,541652209
22018407,861935724
60600387,785495096
42477606,280401517
47116536,588478841
53899465,331475953
86550003,487406678
15053189,320599609
11582127,554422125
72160258,347442279
71412870,361605722
80015614,684501775
28348810,313649991
10761031,631227301
12196190,366987991
98448153,793849212
92515492,887699841
38099655,257181372
77606918,218242650
87861115,654856930
87160045,724850691
68446386,698214497
94383780,228818284
95278127,475429871
67451327,213983291
17032518,779204795
93275130,854686114
24227444,323663269
37740680,939325792
26765196,893106012
87488965,731299799
68008171,326854680
63973345,439141449
76335686,655893631
27878699,753150097
61483576,342511016
91625017,940992982
13638951,385640833
18163073,229323922
57424966,524631764
73053539,699597746
41890027,824682372
10812146,666568607
18541237,261184739
24924720,750142963
16765399,376314423
94253662,942431729
41357827,560961524
78065332,978913857
80304731,567229372
75224513,417483408
11840425,884284926
29088166,827744213
74964886,523951778
33018327,896641420
57616243,383930745
86997195,785485988
99610467,866547677
84818937,255607784
18660796,770949502
90955409,671931343
36253114,615879396
53316633,511715281
43281963,494628344
53847341,466094405
62953513,895263810
74888908,544349731
26285121,688733571
60600827,582857741
19576777,449650637
47278529,698237943
44475377,896239683
64546653,817879599
67746052,493783086
15110399,324819844
99697005,717960089
45267603,423412020
78777124,366204107
59793513,590351190
41627588,791644435
70978197,661295198
47908781,318287259
91323314,818146718
86159648,249478574
53772233,232465770
13542341,994019701
71882023,620532433
22261835,630216539
30908236,716174014
57385057,345755843
85057272,859993297
36139652,395588174
98852683,591044303
39607417,773282185
29034880,570348598
56840487,982916689
50358747,684006214
78403144,889019305
37882342,812830012
59797989,990675457
70672904,492864129
51275250,989984285
55474486,398478868
15545717,217799475
76533775,814172043
47824266,887791769
78497990,710052373
24218240,936069628
67020306,720247749
22489343,478180398
36269537,862245566
79913631,599196502
29079739,699915319
10062335,539749792
55245275,555110680
64170805,672321034
19985465,870195933
84215517,787607589
96968028,589955363
43537178,318498625
13581639,836466286
10577688,257413961
13889626,495537628
91917831,687451254
71642138,365341671
12902689,218705618
35348716,535124030
82492705,327978284
17304556,357746392
94315680,844609269
30841231,628995234
88933800,242855833
27790645,438626707
97824763,488392617
14119385,468226732
97914870,494529931
31867868,750178812
72745714,283135298
53010149,893620637
78272418,255843344
87058611,742932465
46035395,758981018
93020737,667548012
81608474,397244902
67326795,430814395
20552227,453959326
93518553,481857638
47505200,654053652
98173019,462849046
25189935,633953959
25518408,246854222
43279600,478641662
32215011,778617915
18627812,633131138
39322453,226963291
26077525,225125658
49821016,654908607
31569726,745127462
42392684,276597190
22121430,881644580
69466670,951063473
98969411,586768045
53222244,718396315
27011975,523500815
49214529,497180023
30814570,716093230
48084401,669309407
89338066,638267961
17864129,216102424
32868558,780714415
54883409,546507573
75634398,413249230
52979608,792307703
62078748,965190564
46602028,828963394
83370269,261885468
52570516,310806410
55929396,726197299
18424076,275943873
22380287,789844201
57914937,263167895
96248120,421120718
30483827,968072709
99782729,216979901
79878401,683046353
52876929,654988032
50369815,575435923
68140540,946575724
61108413,430528345
49263198,453118360
42928063,352347215
30166735,267872410
86175104,991396269
18865436,688684013
39854289,822738392
74292157,935807631
54411370,580535647
39411670,863629806
77918629,599891304
66584596,660778826
76758203,880746713
68515955,725210148
91492227,231285617
74540675,471096149
60826330,839083419
18017504,775700106
84023497,446702113
33301255,360768423
40067630,596262702
21774058,264772078
95475259,836283242
83023417,511376693
52585342,248665010
26045305,681516830
46912976,273042155
99904998,222030026
64868864,237972569
91146485,859101849
22166315,538518392
41377995,435388771
66315448,927253559
51143628,236469591
27482432,330680068
14847258,763770412
45064940,621389119
20416564,992152240
27589725,527775889
45984790,615193240
11983390,748793010
10553514,487313638
50637097,268353348
11309719,413936016
22035776,279683923
73693607,476877144
86329861,819832915
96856828,857109923
90448146,938027315
81325697,597470596
70912059,948115153
75711211,466936182
22940719,481292533
82861417,558483152
16593828,492385748
48117776,268353255
26322080,711477715
21736239,297693270
21326634,248598751
87277305,919749168
67686619,719777729
17452492,759049725
85021709,861651550
86881086,880655335
13914780,324506696
54060619,826481916
91983828,266964174
35188328,393275881
22066296,445902301
48773315,554581728
58555551,421989297
51289218,392133505
51400438,562338305
62344146,887432240
37498573,620999840
14071092,823192384
17075569,898049174
15838025,664834637
85467079,495528341
64240188,636444983
63219694,991466207
94622498,736888023
27232539,736096808
78964453,928651347
57308140,613880082
22082157,520061560
75926538,763336658
55967229,882202023
56797074,432650841
49737982,766641206
66535334,939010943
95557286,255658253
88418297,713310210
72764555,691242187
33073819,446439404
34885831,273454711
75725757,445012834
93859792,278214006
70600154,277549440
33045485,212488049
28599438,732210364
54292680,426988558
40383302,671335993
58011213,426532493
19876223,660245833
14518489,834813489
86585230,460129487
47182345,934282031
89167175,857758032
88945513,517389580
27378884,522349339
36689666,460228790
83351689,368270592
86777758,214371594
64242078,626199317
14672233,779884361
76851065,562852795
36849603,820025039
68419568,263566917
11988074,478504136
49597059,756599035
74760852,481465535
14954102,998091722
57251700,789399141
37991323,888992279
19777415,931928647
41766087,871304498
31660986,548084902
12932697,445248268
40509862,222914265
65554548,610823385
60312203,296979280
67034910,675428799
15358777,227364662
52242213,383028934
75815138,260778756
81642711,232549515
33108931,635322187
87065063,514104110
28035989,655922835
97496827,371188933
50919076,284438559
87345471,494184450
81198080,780660248
50664893,941378589
64819929,972985327
89795405,763339029
83699185,629988630
87242068,310970212
74374695,497050217
94879518,273575311
96664571,221744058
56098171,528452041
89413120,816338843
76658352,660974698
15804073,629023544
99013635,361603941
19195496,917284528
36221803,274750430
27889858,330616398
61339245,879700535
90748097,677683829
26218258,926418891
72311651,794028395
35296341,821370781
76788146,363288791
29150045,415587868
73416481,252170495
81375611,962604928
37741035,784203027
64140835,847195697
28393306,860887874
14433958,797188170
84881945,736893779
21793207,375342059
64180300,714644400
39976890,677744453
16049504,636522925
82203752,540393639
35339942,431231414
59662737,433414661
82395367,479787827
68902398,641610377
39892636,954265412
35522365,747585210
82468032,322605274
75365432,420612954
63757543,446874099
79329064,715243852
46906609,718532121
61258128,618673028
75151787,987371318
60817715,339727931
15124614,774724997
97527701,484819717
64381580,895380032
86498827,767986309
46131759,621956260
71726234,977640583
26634151,610421916
40484952,950515036
85137801,888841850
85892107,386887341
42103443,955748569
61294940,617728315
45326047,660791717
62199450,220762006
32179357,833128744
14345806,359716361
23316054,699558702
70423279,354997654
30529054,368242096
71265373,972994712
78339559,614616181
55977520,540216839
61420230,292541577
90950723,928830227
59614125,669702066
54336703,780650292
18051258,564014226
91925345,878173316
72240735,625891666
19008719,244214737
32038563,589115799
59001932,934012228
55075619,485636115
93482026,215233538
33691107,956098057
29019468,231001948
55362030,528090304
94494123,476113644
99147860,948706675
48324103,374840882
92413872,850655803
32079095,593336611
45677371,588816482
99669603,314348735
55082776,462313182
71982981,972371240
13590730,275000152
50568453,633027552
88747454,750544772
69353154,423369622
21273042,687753512
44084786,453811677
62811768,889569127
13639621,684895773
64313864,389280707
87547651,543612332
86817335,595718597
39044119,677869651
36571074,723752388
61604199,776546354
62399308,617719104
55496083,882381238
56063512,461172139
68101930,339284321
84473069,719658255
18754894,813717131
86275756,423762740
37576952,520170302
33869617,879533103
25510026,661899961
66967563,247366981
77906551,881229952
83639895,982103927
28214630,441563139
31075388,246920921
40240246,450375453
82892972,215252042
39334648,444623999
93437345,519454319
53422879,316766905
78561840,676790363
67135817,953576596
84161575,615757708
46064609,561840772
17444666,923576776
95070501,640724850
19097966,468220743
60216436,665968214
19392678,656682681
49451769,915716239
15378832,222983908
50099452,921165267
74672418,650519198
64630248,396378861
40338332,568316687
70285103,935991352
50132678,596214586
43310486,855755535
27838088,566100618
66417005,221489515
89457985,660849329
71776943,243511707
14689784,822209645
76225861,949784177
68615518,993286728
31785483,689443642
70595345,976812632
48946726,382487496
85072054,717621366
86281829,447110702
61106905,217603084
50973224,720103997
17517357,554677616
45196460,847368279
49909526,725688677
36853531,349196069
80525543,637498986
72442484,883444234
87446250,952789369
41034155,439658429
31208514,511986263
11316111,568180122
43719656,799107756
81296857,573975214
74305905,724607935
10851987,764668194
29767222,214225834
64834254,277344428
79797134,357848068
88901528,962224179
44575922,758173068
75850168,421521856
93196479,641948873
24780603,351474587
28878420,871263282
13117874,996664399
66279407,544883775
14567327,219842060
39434027,438171222
10885022,359271586
87063966,862106235
56432743,984779028
58803991,654471700
68905503,499871407
72098650,227803340
16405790,378827173
73117498,282656630
94463487,261533979
41372193,682196209
91724003,773200370
55545748,271927826
24823940,917908709
78626803,290007337
58712065,532980542
81510485,568396866
49754951,737853937
75192577,758348866
48073504,488742762
20815421,943381536
93065365,782510112
27881955,549640535
36417936,563453704
55741354,564414931
99226740,941631600
23481866,286293688
62887282,830486767
70837249,247817381
81146578,685657236
35254431,646365532
21906045,661679463
26947735,319872973
58594914,836037392
99587960,557314739
52392696,258621098
12373315,349365261
48206437,364916841
49784791,811752030
46239831,939974760
25007654,226634009
86155543,396489669
43871050,893200999
33249881,373788050
99050245,282640530
33705897,526783929
25135760,840205057
33176190,510929032
27616539,342009557
14085085,689676688
73644950,986830526
29358014,462287268
83185211,680960019
56859021,433922264
23203138,746226153
90767335,286515148
89509144,374273909
93561789,391022929
39297951,315822338
49839235,641037334
15154198,424206404
94908878,566740823
26893581,732706483
86797200,561676295
97926236,772902481
40203669,513942767
23706263,575756643
83688112,911803174
19136431,376378650
33243846,776448013
55387361,930256716
89566449,614040883
62263808,271991858
92427097,248025506
45887001,795212543
87098321,955788068
58547639,940752371
72775269,236105579
37814332,316872506
60967204,979486962
42298357,528607585
99891071,264744583
15869581,364619270
38125666,929039504
52998582,515560802
27161941,946325023
36491425,797164585
95272021,296461509
65465549,683801221
98434221,975673038
95964569,784795678
21594389,725418195
71777326,591231100
45446281,693471732
89259078,627789783
92219547,675165768
13765745,664468078
10173684,791453017
46957176,399750647
50528729,634898834
94488290,491861650
76777620,517197227
10835196,964333285
20650331,796925525
24078461,869845204
65332509,521998310
46405555,621659947
38765793,293612989
44433534,931823500
15924110,578625500
58567539,248952824
45561505,972012459
39464297,731755814
68042050,578912185
29844440,859781371
72812794,936497368
13906960,671204158
25262157,941300306
50700785,336151845
23796088,942520781
31266403,758609931
40087482,799097154
46797228,295918620
91058703,736738520
74030080,853637439
98962200,719292452
87623886,427779333
71843537,271693769
45286794,522859709
68370884,849024368
95029428,828953973
39245467,369438493
63589123,289367286
43269849,937703001
10149487,811844933
86890734,622683178
15633403,915545829
15104178,865787926
16279310,658765671
11521082,756322507
71529768,257988192
15094689,690919190
66875052,875239187
90194632,239180453
76945320,351429236
64418698,257097217
69091800,730704344
77678422,675494050
87038164,626581430
64047797,551355077
97372139,359161064
38350674,246746832
74708156,484840164
60365005,341322379
33275425,367644431
59975868,417947448
98882047,425369096
63662739,934127354
50024296,982754123
17624633,452444319
12077170,949618890
37934015,714115364
50239554,750641674
52605583,886177426
18440703,947939466
19021714,668090144
89951637,699029027
63595480,633057989
92729492,760817818
92357889,890783452
96841593,749772928
69896971,559304984
76652887,466823889
93613477,383920450
42648214,418563943
23243442,765563569
26048820,597338184
66680727,840931239
61771992,959594176
52179435,218540451
61279946,650804751
29007864,680105095
52332448,835004395
11248662,390703061
70714169,667642875
27306733,598366397
79982481,325430920
73591526,468845986
99058110,881913274
78673782,639566347
38029243,847165971
45364114,794011372
76919964,654270623
37807023,966364520
22905093,965040415
99345210,452943068
78885353,932239868
63769469,895606257
94755035,216947741
81086715,250351065
57231888,918158127
74715229,519297965
93657229,474246242
32282435,532863099
42798817,236229617
13871724,887472713
41463324,722225861
39614613,458967797
11177961,799676099
25954076,987966056
42398004,783041561
70839516,857920883
68807392,682108957
24092513,452054028
50706360,695095378
39958178,230694772
32554799,447377399
36223452,423973954
22385853,752895906
68517483,888775657
90020772,740809275
34647167,467888443
71149580,896417581
91938069,980968775
29823413,735090890
38697335,863100360
46972067,621384432
35943199,327213093
59343598,423418098
91755537,911536562
49020391,849930236
86263519,350502444
41922041,728146916
46149040,934081315
88632796,883572689
83208147,369269327
29839219,666982852
35142085,630872671
77068953,287176555
66535535,447722688
13802568,211350966
20348121,389197478
45654902,358420274
98351689,694422185
71170120,711726327
62252565,346630758
21067577,410463783
21097952,566029083
46682082,723791829
37681117,752472316
35257538,397740647
79219757,315030448
92421218,898572079
72364208,967274022
69373735,650652467
71636134,585180064
49684462,228144006
49002928,427086195
83029105,467969167
67190550,219201203
40074213,233189386
46591570,868960498
58549357,257236313
37160541,415032279
78345033,696257468
88649728,310608440
15850347,877261053
86677208,933361931
92433802,611126167
52213039,816343729
63796862,484567320
68917003,743015232
22372207,944958684
14021420,751171239
81204062,329393046
77010754,213334581
10948670,987084444
69794316,924437115
22902934,639103059
20443678,631408103
40184226,843440687
18875966,229863812
98637639,879783404
62379825,539684975
95869202,357151259
65792659,430373990
41058807,317388872
94400918,518509237
16250182,948749506
35221159,823945783
82505734,984086671
87197032,526981649
89511963,936188478
99365433,381553643
83952358,653117443
19633615,954430393
32918988,898664094
91220721,416118645
98145135,224265179
13641946,561646585
67334565,488824547
70080490,264927343
14729867,710656372
49096408,486465931
16557877,262790146
87443778,762338049
36136677,549985075
73508837,759887568
34066160,855974265
96773205,285528378
40592408,690629254
87129861,447092923
28598456,563848021
96892934,331113792
80515558,310284663
62354606,717915810
20096128,848543850
69269987,463352297
33769771,427935375
50833529,566686616
86134780,475328248
50710572,781011858
69854353,940524932
12219763,222658456
45795978,745299232
29474792,664718743
49381829,762432975
23340630,729329795
24252475,918126060
93995946,721554214
16314603,385249719
12240526,589201431
80185373,722116598
79277535,640687374
88398542,597453198
21317566,347126713
47247603,346847925
73856055,219877287
34527571,650253761
74519516,812434502
83386810,350353010
79005716,781036817
80358313,319773526
83049713,849143859
88838804,681102527
78465839,945640648
18937295,457297058
33494979,834083972
21942885,995462996
66591196,583755281
53708007,763167007
85773051,283314196
21028233,854450078
89817078,769172795
16403412,642945302
93492904,837408157
41198560,748490487
64108076,244490702
17927106,364457390
37261439,664457596
37141509,459044316
39078225,229443350
55588129,974032413
49672996,553893133
18763939,232542243
16123703,598496396
80927355,666057094
92484595,980610104
79783010,617508322
41416757,433135669
16649544,498667628
96830424,985674691
96092703,284568766
80797098,519900981
78210200,723702113
88322377,981704055
76205275,211940270
75164100,634088371
36022245,839127168
67880960,570849803
31150537,276491985
56051645,615082806
80875289,312258052
68707616,452640104
87416442,992438263
48136559,691865219
89402321,898238266
76405148,661983089
12096448,558937673
53335285,366740652
76461937,535656668
90075646,362562685
12798853,354692700
49214334,596493025
49753267,297249864
89807445,850014688
12427795,863904681
99076729,299643806
52150432,391896935
31130809,994186853
89195735,521420902
17996845,613636935
97529771,481483262
51645347,869261891
46923059,953528125
35779994,919727891
96063534,499413780
33018663,942180706
43328019,669093642
62240837,410701614
18833762,984213368
62535450,561758782
92346545,294962510
67461912,526492744
33716172,522987362
54871059,626385853
15972220,232891105
63751995,777335489
68103331,484038149
65964287,338514955
90922949,924803080
11898442,441568317
77792722,493355512
36847841,325870518
40990251,287452807
99580813,963553692
99756873,745513763
20755661,397818485
29638891,739103754
71477163,324722138
62576047,489972609
98222275,246097328
19188619,668000397
62622555,263157640
20394193,235085522
18330278,373879325
90826930,914564414
62740804,595099951
44154842,281913038
56728975,589540026
41126678,592920025
20921908,914719806
69344465,791033327
83716859,994680083
74920629,616994328
95311544,980274690
41135833,650917628
94739226,397059198
19689923,392816853
18990466,790405368
60316559,534918494
85172904,650294005
48173917,216506175
32639334,969269479
26391818,360190163
92222919,989579319
66703876,880893230
80604285,378871904
34815702,327882690
41431713,431051802
56123409,350486097
73179660,394111832
60356010,494835201
66493008,383752136
85415349,837450807
56092259,275520104
63060344,417800193
45331607,846684335
78312684,644019134
31684657,552690782
52141444,610521146
72540251,826873956
57963823,929852387
42791885,430826771
24584999,542418971
86602626,953756319
84153780,249035815
51514007,239587514
34154191,466023179
81487392,425484496
11225062,452852410
48576031,753806557
41294462,778033753
82548983,332960045
95314838,570651407
73049731,696041894
71399271,524565283
63716030,760386201
21253989,342652641
85108976,932105406
48417412,283491902
49844486,898481396
69773406,874584214
74994743,439031259
65495825,351161468
47436004,492982549
80891019,223507532
16608680,869667056
39783437,583225966
82805861,757242412
99387150,998866113
40407448,371797068
89341628,631140766
26434904,724229332
73802500,723192239
11913244,940010018
99446833,391175683
33608468,746989897
99311989,537585403
14830980,954766283
23129278,674441523
71129189,713316632
32272796,436816726
17361339,785062580
18862547,893501209
75149914,827975351
25206814,647218578
78841009,341786625
67068855,341282385
36364190,936988399
29005715,524926919
62364321,715765090
31828109,673142121
51821713,722413105
86075660,214477922
99704469,258783478
38564196,325409293
72413004,813035369
52697943,941929912
94098718,596159557
83493009,488874860
53369432,651492972
80000883,575014646
85463745,675445292
13393586,346827270
19927051,971273726
88220347,561736567
68674388,791738140
94813357,254665764
75140401,845795343
20723413,226276317
57999342,767887791
73693698,523971099
45988533,933556130
78393725,441762978
62017994,631489711
71454309,682796472
46030233,774548836
68199690,484363761
62833698,330935223
47398326,694392055
55011015,643950084
33662589,757444617
45525400,361785401
29787143,786055222
73636931,356372252
74852940,797376138
36733406,423612258
38148297,519534570
91599929,433863583
97358740,886112723
96888963,365996479
89056304,758989155
84713742,349577754
45143706,834195041
36718020,838293219
23246478,684944961
82307738,568681209
79884728,918402635
89843751,589129152
34597430,957075230
98914646,532350009
62000733,439527003
37565929,223716095
44528816,383853867
54287504,478475006
82223971,297937050
71644418,835675422
44178135,881931388
39077805,591177505
74192290,825858400
47670776,665461125
94785476,314767040
84792698,466453822
94227716,330800968
16805474,331451406
48694953,979913721
60526503,646352533
34987524,280563548
24461121,874452433
28792544,630184340
70512565,929836400
92383873,995626023
48427718,290892246
61491198,519498139
97969775,478824899
58751005,774553676
11397999,389167425
86290185,751002415
23104218,838540511
10499048,247798475
80393131,930912284
55147058,419987181
